tweets,quote_status,language,favorite_count,retweet_count,time,id,rating,processed_text,cleaned_tweets,polarity,subjectivity
"if only KJ actually said this, we all know  Cami is the number 1 Varchie stan. https://t.co/9ZeI3OpvzX",True,en,4,0,2021-02-24 08:54:59,1364499049949270016,"{'neg': 0.0, 'neu': 0.92, 'pos': 0.08, 'compound': 0.0772}","['kj', 'actually', 'said', 'know', 'cami', 'number', '1', 'varchie', 'stan']",kj actually said know cami number 1 varchie stan,0.0,0.55
"@bugverchoni welcome to varchie nation, all we know is pain",False,en,6,0,2021-02-24 08:44:23,1364496381872902147,"{'neg': 0.231, 'neu': 0.559, 'pos': 0.21, 'compound': -0.0772}","['welcome', 'varchie', 'nation', 'know', 'pain']",welcome varchie nation know pain,0.8,0.9
@bdrchie bc barchie can't keep their hands off each other but varchie can,False,en,3,0,2021-02-24 08:36:34,1364494416807870465,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['bc', 'barchie', 'keep', 'hands', 'varchie']",bc barchie keep hands varchie,-0.125,0.375
editing varchie at 3 am https://t.co/hYi82thfYJ,False,en,21,0,2021-02-24 08:31:32,1364493150295887874,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['editing', 'varchie', '3']",editing varchie 3,0.0,0.0
@bestgirlcami @vxrchies It doesn’t premiere until the 10th which is the week after next,False,en,0,0,2021-02-24 08:04:23,1364486317455802369,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['premiere', '10th', 'week', 'next']",premiere 10th week next,0.0,0.0
varchie bffs when https://t.co/Yuyugy0mk9,False,en,19,0,2021-02-24 07:56:39,1364484369830715392,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['varchie', 'bffs']",varchie bffs,0.0,0.0
"@brucqs i was going to make varchie one but i gave up on editing, it was too much hahaha",False,en,0,0,2021-02-24 07:53:38,1364483612846956546,"{'neg': 0.0, 'neu': 0.766, 'pos': 0.234, 'compound': 0.7096}","['going', 'make', 'varchie', 'one', 'gave', 'editing', 'much', 'hahaha']",going make varchie one gave editing much hahaha,0.2,0.4
"I definitely only see varchie friendship vibes from that stills, they’re not going back to va when they have been hyping barchie up like that at least not right now",False,en,45,7,2021-02-24 07:43:28,1364481054157996033,"{'neg': 0.0, 'neu': 0.762, 'pos': 0.238, 'compound': 0.7964}","['definitely', 'see', 'varchie', 'friendship', 'vibes', 'stills', 'going', 'back', 'va', 'hyping', 'barchie', 'like', 'least', 'right']",definitely see varchie friendship vibes stills going back va hyping barchie like least right,-0.11071428571428571,0.4839285714285714
"RT @Aestheticlils: Did he pretty much confirm Varchie endgame? He put varchie in hashtags, while saying Chad is her current husband. 

Varc…",False,en,0,1,2021-02-24 07:32:01,1364478171467276289,"{'neg': 0.0, 'neu': 0.868, 'pos': 0.132, 'compound': 0.4939}","['pretty', 'much', 'confirm', 'varchie', 'endgame', 'put', 'varchie', 'hashtags', 'saying', 'chad', 'current', 'husband', 'varc']",pretty much confirm varchie endgame put varchie hashtags saying chad current husband varc,0.15,0.5333333333333333
"The new Varchie still from 5x07 got me thinking about Veronica saying this in 3x18 ""No matter what happens...I want you to know that I'm always in your corner."" SO TRUE and we know what happens when these two try to be just friends ☺️😍 #rivedale #varchie https://t.co/zPZEsjldtG",False,en,40,5,2021-02-24 07:11:04,1364472897864167424,"{'neg': 0.04, 'neu': 0.778, 'pos': 0.182, 'compound': 0.782}","['new', 'varchie', 'still', '5x07', 'got', 'thinking', 'veronica', 'saying', '3x18', 'matter', 'happens', 'want', 'know', 'always', 'corner', 'true', 'know', 'happens', 'two', 'try', 'friends', 'rivedale', 'varchie']",new varchie still 5x07 got thinking veronica saying 3x18 matter happens want know always corner true know happens two try friends rivedale varchie,0.24318181818181817,0.5522727272727272
RT @MendesApaSource: A Message From The Varchies #riverdale #varchie #varchieendgame https://t.co/yPzUzJJRmy,False,en,0,6,2021-02-24 07:09:32,1364472513359540225,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['message', 'varchies', 'riverdale', 'varchie', 'varchieendgame']",message varchies riverdale varchie varchieendgame,0.0,0.0
@Varchie_Kj_Cami @vxrchies looking forward to next week!!,False,en,1,0,2021-02-24 06:54:44,1364468789148983299,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['looking', 'forward', 'next', 'week']",looking forward next week,0.0,0.0
it’s the first time that every episode we have varchie scenes/ crumbs. we won!!!!,False,en,6,0,2021-02-24 06:43:24,1364465935789281280,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['first', 'time', 'every', 'episode', 'varchie', 'scenes', 'crumbs']",first time every episode varchie scenes crumbs,0.6103515625,0.3333333333333333
"Did he pretty much confirm Varchie endgame? He put varchie in hashtags, while saying Chad is her current husband. 

Varchie endgame. https://t.co/bRV7s3DqFd",False,en,7,1,2021-02-24 06:39:01,1364464832196595712,"{'neg': 0.0, 'neu': 0.868, 'pos': 0.132, 'compound': 0.4939}","['pretty', 'much', 'confirm', 'varchie', 'endgame', 'put', 'varchie', 'hashtags', 'saying', 'chad', 'current', 'husband', 'varchie', 'endgame']",pretty much confirm varchie endgame put varchie hashtags saying chad current husband varchie endgame,0.15,0.5333333333333333
@nocontextrvd Obvi. U should do Varchie and Choni ones,False,en,0,0,2021-02-24 06:36:02,1364464080715714560,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['obvi', 'u', 'varchie', 'choni', 'ones']",obvi u varchie choni ones,0.0,0.0
i’m scared they’re actually setting varchie up for exes to lovers and doing the whole “archie saves her from her … — I think Roberto made it pretty clear that’s not happening  https://t.co/hlIXITdMn0,False,en,0,0,2021-02-24 06:29:12,1364462362569359362,"{'neg': 0.076, 'neu': 0.682, 'pos': 0.241, 'compound': 0.743}","['scared', 'actually', 'setting', 'varchie', 'exes', 'lovers', 'whole', 'archie', 'saves', 'think', 'roberto', 'made', 'pretty', 'clear', 'happening']",scared actually setting varchie exes lovers whole archie saves think roberto made pretty clear happening,0.1375,0.4708333333333333
RT @lilisjacey: can’t lie s5 is slowly turning me into a full varchie,False,en,0,2,2021-02-24 06:22:30,1364460675657965569,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['lie', 's5', 'slowly', 'turning', 'full', 'varchie']",lie s5 slowly turning full varchie,0.024999999999999967,0.475
@FandomPoIIing @EpicBarchie Varchie who ?!,False,en,2,0,2021-02-24 06:18:12,1364459595750649856,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",['varchie'],varchie,0.0,0.0
"no way in hell varchie will ever be delena, delena had chemistry https://t.co/DLI6W14isL",True,en,4,0,2021-02-24 06:10:36,1364457683777171456,"{'neg': 0.382, 'neu': 0.618, 'pos': 0.0, 'compound': -0.7783}","['way', 'hell', 'varchie', 'ever', 'delena', 'delena', 'chemistry']",way hell varchie ever delena delena chemistry,0.0,0.0
RT @ChrisBedell: Barchie remains the best thing Riverdale ever did. Not every fan is 13 years old and wants to watch the Jughead/Bughead/Va…,False,en,0,1,2021-02-24 06:10:00,1364457532954132481,"{'neg': 0.072, 'neu': 0.773, 'pos': 0.155, 'compound': 0.5003}","['barchie', 'remains', 'best', 'thing', 'riverdale', 'ever', 'every', 'fan', '13', 'years', 'old', 'wants', 'watch', 'jughead', 'bughead', 'va']",barchie remains best thing riverdale ever every fan 13 years old wants watch jughead bughead va,0.43333333333333335,0.19999999999999998
@bestgirlcami @vxrchies It’s for episode 7 premiering on the 10th,False,en,1,0,2021-02-24 06:01:54,1364455490730815490,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['episode', '7', 'premiering', '10th']",episode 7 premiering 10th,0.0,0.0
Don’t try and tell me they still aren’t madly in love with each other. 🥰😍🥺 https://t.co/GCs5jdJ4QI,False,en,6,0,2021-02-24 06:01:24,1364455367997087745,"{'neg': 0.129, 'neu': 0.67, 'pos': 0.201, 'compound': 0.3612}","['try', 'tell', 'still', 'madly', 'love']",try tell still madly love,0.1875,0.4875
Send me fanfics varchie con mucho drama por favor.,False,en,0,0,2021-02-24 05:57:53,1364454480431955968,"{'neg': 0.0, 'neu': 0.748, 'pos': 0.252, 'compound': 0.4019}","['send', 'fanfics', 'varchie', 'con', 'mucho', 'drama', 'por', 'favor']",send fanfics varchie con mucho drama por favor,0.0,0.0
okay we have a photo of choni (different photos but probably the same scene) photos of varchie WHERE THE HELL IS BUGHEAD,False,en,2,0,2021-02-24 05:48:08,1364452029939277826,"{'neg': 0.268, 'neu': 0.68, 'pos': 0.052, 'compound': -0.8422}","['okay', 'photo', 'choni', 'different', 'photos', 'probably', 'scene', 'photos', 'varchie', 'hell', 'bughead']",okay photo choni different photos probably scene photos varchie hell bughead,0.16666666666666666,0.4083333333333334
why do you hate varchie — MANY REASONS  https://t.co/DNEKZIxDui,False,en,4,0,2021-02-24 05:28:11,1364447006186491908,"{'neg': 0.346, 'neu': 0.654, 'pos': 0.0, 'compound': -0.5719}","['hate', 'varchie', 'many', 'reasons']",hate varchie many reasons,-0.15000000000000002,0.7
@laylaswhitney u can kiss my ass ive been shooting for varchie all week + clana got more votes,False,en,0,0,2021-02-24 05:25:49,1364446412772151296,"{'neg': 0.172, 'neu': 0.69, 'pos': 0.138, 'compound': -0.1779}","['u', 'kiss', 'ass', 'ive', 'shooting', 'varchie', 'week', 'clana', 'got', 'votes']",u kiss ass ive shooting varchie week clana got votes,0.5,0.5
@mcrders just say u hate varchie and go! https://t.co/tE1GDNp0vA,False,en,0,0,2021-02-24 05:24:34,1364446097997987844,"{'neg': 0.363, 'neu': 0.637, 'pos': 0.0, 'compound': -0.6114}","['say', 'u', 'hate', 'varchie', 'go']",say u hate varchie go,-1.0,0.9
@jorgiewest @bastilledan legend has it he wrote laughter lines about the varchie reunion after the time jump,False,en,1,0,2021-02-24 05:21:53,1364445420206895107,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.4939}","['legend', 'wrote', 'laughter', 'lines', 'varchie', 'reunion', 'time', 'jump']",legend wrote laughter lines varchie reunion time jump,0.0,0.0
"@humphreyappeal everytime u speak on varchie, i’m posting them! KEEP PLAYING WITH ME AMIKINS",False,en,0,0,2021-02-24 05:13:10,1364443227697340422,"{'neg': 0.0, 'neu': 0.809, 'pos': 0.191, 'compound': 0.4263}","['everytime', 'u', 'speak', 'varchie', 'posting', 'keep', 'playing', 'amikins']",everytime u speak varchie posting keep playing amikins,0.0,0.0
@humphreyappeal saying u like varchie its progress i’ll take the win https://t.co/1i1qjiZAZe,False,en,1,0,2021-02-24 05:11:41,1364442853661806598,"{'neg': 0.0, 'neu': 0.468, 'pos': 0.532, 'compound': 0.8442}","['saying', 'u', 'like', 'varchie', 'progress', 'take', 'win']",saying u like varchie progress take win,0.8,0.4
i like varchie but ill trash the ship in the name of barchie 🥱,False,en,2,0,2021-02-24 05:09:51,1364442394981265411,"{'neg': 0.239, 'neu': 0.647, 'pos': 0.113, 'compound': -0.4497}","['like', 'varchie', 'ill', 'trash', 'ship', 'name', 'barchie']",like varchie ill trash ship name barchie,-0.5,1.0
@BR00KESDAVIS when varchie starts following the brucas print it will definitely be my pinned bestie,False,en,1,0,2021-02-24 05:09:21,1364442268577505280,"{'neg': 0.0, 'neu': 0.838, 'pos': 0.162, 'compound': 0.4019}","['varchie', 'starts', 'following', 'brucas', 'print', 'definitely', 'pinned', 'bestie']",varchie starts following brucas print definitely pinned bestie,0.0,0.3
@mcrders the development from arguing abt varchie to u making it an option for ur pinned https://t.co/G16nPtU8iY,False,en,0,0,2021-02-24 05:07:51,1364441889353605120,"{'neg': 0.167, 'neu': 0.833, 'pos': 0.0, 'compound': -0.4588}","['development', 'arguing', 'abt', 'varchie', 'u', 'making', 'option', 'ur', 'pinned']",development arguing abt varchie u making option ur pinned,0.0,0.0
varchie really are soulmates GOD,False,en,34,4,2021-02-24 05:03:18,1364440744723816456,"{'neg': 0.0, 'neu': 0.564, 'pos': 0.436, 'compound': 0.4761}","['varchie', 'really', 'soulmates', 'god']",varchie really soulmates god,0.2,0.2
"@lgbtbarchie choni and stelena are epic, klaroline and barchie were told it wasn’t going to happen and did, delena and bughead are ugly, and varchie and steroline are better as friends than lovers",False,en,8,0,2021-02-24 04:49:24,1364437247525814273,"{'neg': 0.079, 'neu': 0.695, 'pos': 0.225, 'compound': 0.7269}","['choni', 'stelena', 'epic', 'klaroline', 'barchie', 'told', 'going', 'happen', 'delena', 'bughead', 'ugly', 'varchie', 'steroline', 'better', 'friends', 'lovers']",choni stelena epic klaroline barchie told going happen delena bughead ugly varchie steroline better friends lovers,-0.033333333333333326,0.6333333333333333
@stefsarch Varchie is delena and bughead is steroline,False,en,1,0,2021-02-24 04:47:27,1364436756905545728,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['varchie', 'delena', 'bughead', 'steroline']",varchie delena bughead steroline,0.0,0.0
it looks like they’re still in love VARCHIE ENDGAME CONFIRMED SO TRUE https://t.co/ogBhfz7vzT,False,en,6,0,2021-02-24 04:46:53,1364436612533346304,"{'neg': 0.0, 'neu': 0.47, 'pos': 0.53, 'compound': 0.9054}","['looks', 'like', 'still', 'love', 'varchie', 'endgame', 'confirmed', 'true']",looks like still love varchie endgame confirmed true,0.4166666666666667,0.75
"choni is stelena
barchie is klaroline
bughead is delena
varchie is steroline 

don’t argue with me",False,en,8,1,2021-02-24 04:46:22,1364436485794009091,"{'neg': 0.138, 'neu': 0.862, 'pos': 0.0, 'compound': -0.34}","['choni', 'stelena', 'barchie', 'klaroline', 'bughead', 'delena', 'varchie', 'steroline', 'argue']",choni stelena barchie klaroline bughead delena varchie steroline argue,0.0,0.0
ok so i’m all for jarchie &amp; beronica obvs but varchie highkey cute sometimes,False,en,0,0,2021-02-24 04:42:45,1364435574657064962,"{'neg': 0.0, 'neu': 0.682, 'pos': 0.318, 'compound': 0.6808}","['ok', 'jarchie', 'amp', 'beronica', 'obvs', 'varchie', 'highkey', 'cute', 'sometimes']",ok jarchie amp beronica obvs varchie highkey cute sometimes,0.5,0.75
RT @noticebreathe: she still looks so in love with him. you can’t convince me otherwise #varchie #riverdale #bughead https://t.co/8DEZE3UlQP,False,en,0,1,2021-02-24 04:37:48,1364434327921131522,"{'neg': 0.0, 'neu': 0.724, 'pos': 0.276, 'compound': 0.7564}","['still', 'looks', 'love', 'convince', 'otherwise', 'varchie', 'riverdale', 'bughead']",still looks love convince otherwise varchie riverdale bughead,0.5,0.6
"❤️😍❤️ what they do with my heart *flutters* #riverdale #varchie 5x07: Following in his Grandpa Artie’s footsteps, Archie begins to recruit Riverdale’s new volunteer fire department. Finally, as Veronica comes up with a risky plan to support Riverdale’s local businesses. https://t.co/sA5WmwkTJ4",False,en,18,0,2021-02-24 04:35:31,1364433755251818497,"{'neg': 0.096, 'neu': 0.843, 'pos': 0.062, 'compound': -0.128}","['heart', 'flutters', 'riverdale', 'varchie', '5x07', 'following', 'grandpa', 'artie', 'footsteps', 'archie', 'begins', 'recruit', 'riverdale', 'new', 'volunteer', 'fire', 'department', 'finally', 'veronica', 'comes', 'risky', 'plan', 'support', 'riverdale', 'local', 'businesses']",heart flutters riverdale varchie 5x07 following grandpa artie footsteps archie begins recruit riverdale new volunteer fire department finally veronica comes risky plan support riverdale local businesses,0.03409090909090909,0.38863636363636367
@stefsarch barchie varchie bughead can’t even compare,False,en,1,0,2021-02-24 04:34:28,1364433489953755136,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['barchie', 'varchie', 'bughead', 'even', 'compare']",barchie varchie bughead even compare,0.0,0.0
we are gonna have a varchie scene of archie looking veronica up and down and veronica just looking at archie with a smile,False,en,5,0,2021-02-24 04:33:12,1364433169173340160,"{'neg': 0.0, 'neu': 0.889, 'pos': 0.111, 'compound': 0.3612}","['gonna', 'varchie', 'scene', 'archie', 'looking', 'veronica', 'veronica', 'looking', 'archie', 'smile']",gonna varchie scene archie looking veronica veronica looking archie smile,0.0722222222222222,0.19444444444444448
@archietonis Varchie where? https://t.co/WitgIvrv0s,False,en,0,0,2021-02-24 04:31:53,1364432838246862850,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",['varchie'],varchie,0.0,0.0
time to mute my varchie mutuals yall know the drill babes ❤️ ill unmute on thursday 🤣,False,en,2,0,2021-02-24 04:30:35,1364432513398005765,"{'neg': 0.157, 'neu': 0.843, 'pos': 0.0, 'compound': -0.4215}","['time', 'mute', 'varchie', 'mutuals', 'yall', 'know', 'drill', 'babes', 'ill', 'unmute', 'thursday']",time mute varchie mutuals yall know drill babes ill unmute thursday,-0.5,1.0
im pretty sure the varchie scene is gonna be quick cause the synopsis said he’s recruiting ofc he’s gonna be ever… — yeah it doesnt really matter anyway https://t.co/V73IJF3GnL,False,en,0,0,2021-02-24 04:30:20,1364432450609418240,"{'neg': 0.039, 'neu': 0.727, 'pos': 0.233, 'compound': 0.7513}","['im', 'pretty', 'sure', 'varchie', 'scene', 'gonna', 'quick', 'cause', 'synopsis', 'said', 'recruiting', 'ofc', 'gonna', 'ever', 'yeah', 'doesnt', 'really', 'matter', 'anyway']",im pretty sure varchie scene gonna quick cause synopsis said recruiting ofc gonna ever yeah doesnt really matter anyway,0.3208333333333333,0.6472222222222223
@mcrders i prefer the clana edit and its not because i hate varchie,False,en,0,0,2021-02-24 04:29:30,1364432238058688515,"{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.4585}","['prefer', 'clana', 'edit', 'hate', 'varchie']",prefer clana edit hate varchie,-0.8,0.9
"if cheryl is being messy and somehow put varchie together to whatever setup she got going on, she’ll officially be varchie’s kids godmother idc 😂 https://t.co/QNBkLfCnZ9",False,en,55,3,2021-02-24 04:29:29,1364432233986097155,"{'neg': 0.094, 'neu': 0.906, 'pos': 0.0, 'compound': -0.3612}","['cheryl', 'messy', 'somehow', 'put', 'varchie', 'together', 'whatever', 'setup', 'got', 'going', 'officially', 'varchie', 'kids', 'godmother', 'idc']",cheryl messy somehow put varchie together whatever setup got going officially varchie kids godmother idc,-0.2,0.4
@ronwlovebot @bestxlines i think u mean varchie,False,en,0,0,2021-02-24 04:27:14,1364431670154301440,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['think', 'u', 'mean', 'varchie']",think u mean varchie,-0.3125,0.6875
WE GOT VARCHIE. NOW WE JUST NEED BUGHEAD #bugheadismissing https://t.co/Ja796CTh8A,False,en,30,1,2021-02-24 04:26:41,1364431528701415428,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['got', 'varchie', 'need', 'bughead', 'bugheadismissing']",got varchie need bughead bugheadismissing,0.0,0.0
more like varchie platonic friends confirmed😭she’s married and ras confirmed archie won’t be thinking of getting… — yeah plus he's already whipped for Betty https://t.co/NKo9GdU82m,False,en,2,0,2021-02-24 04:23:33,1364430741619277824,"{'neg': 0.0, 'neu': 0.722, 'pos': 0.278, 'compound': 0.796}","['like', 'varchie', 'platonic', 'friends', 'confirmed', 'married', 'ras', 'confirmed', 'archie', 'thinking', 'getting', 'yeah', 'plus', 'already', 'whipped', 'betty']",like varchie platonic friends confirmed married ras confirmed archie thinking getting yeah plus already whipped betty,0.3833333333333333,0.5833333333333334
@slowburnsftw exactly 😭 they see a still of bughead or varchie and go ‘EXES TO LOVERS!’,False,en,9,0,2021-02-24 04:22:14,1364430410344771584,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['exactly', 'see', 'still', 'bughead', 'varchie', 'go', 'exes', 'lovers']",exactly see still bughead varchie go exes lovers,0.3125,0.25
varchie exes to lovers confirmed — ok https://t.co/vi1BQW3xgi,False,en,1,0,2021-02-24 04:18:53,1364429565985251330,"{'neg': 0.0, 'neu': 0.472, 'pos': 0.528, 'compound': 0.6808}","['varchie', 'exes', 'lovers', 'confirmed', 'ok']",varchie exes lovers confirmed ok,0.45,0.75
HOLY the height difference with varchie that's it that's the tweet https://t.co/kOEzjdXrzD,False,en,2,0,2021-02-24 04:18:03,1364429357448646663,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['holy', 'height', 'difference', 'varchie', 'tweet']",holy height difference varchie tweet,0.0,0.0
"im sorry but there is nothing, not even a little hint to give anybody the idea of varchie exes to lovers, from that still? if you look close enough he doesn't look amused #riverdale",False,en,38,2,2021-02-24 04:13:53,1364428310663561220,"{'neg': 0.107, 'neu': 0.774, 'pos': 0.119, 'compound': 0.351}","['im', 'sorry', 'nothing', 'even', 'little', 'hint', 'give', 'anybody', 'idea', 'varchie', 'exes', 'lovers', 'still', 'look', 'close', 'enough', 'look', 'amused', 'riverdale']",im sorry nothing even little hint give anybody idea varchie exes lovers still look close enough look amused riverdale,-0.22916666666666666,0.6666666666666666
@RiverdaleDark @BonifacioAc veronica and toni looks so good! and varchie 🥺,False,en,2,0,2021-02-24 04:12:53,1364428057684054026,"{'neg': 0.0, 'neu': 0.691, 'pos': 0.309, 'compound': 0.6166}","['veronica', 'toni', 'looks', 'good', 'varchie']",veronica toni looks good varchie,0.875,0.6000000000000001
VARCHIE!!!!!! YES YES AND YESSSS https://t.co/8Duw05f2OU,False,en,3,0,2021-02-24 04:12:39,1364427999110717441,"{'neg': 0.0, 'neu': 0.332, 'pos': 0.668, 'compound': 0.8416}","['varchie', 'yes', 'yes', 'yessss']",varchie yes yes yessss,0.0,0.0
"look how platonic varchie look, i stan a friendship &lt;333 https://t.co/ueu3Jr9TkE",True,en,10,0,2021-02-24 04:12:26,1364427945478094850,"{'neg': 0.0, 'neu': 0.734, 'pos': 0.266, 'compound': 0.4404}","['look', 'platonic', 'varchie', 'look', 'stan', 'friendship', 'lt', '333']",look platonic varchie look stan friendship lt 333,0.0,0.0
Varchie in episode 507 🥰 Look at them. I will pass out OMGGGGGGG https://t.co/06UTbf9Rhv,False,en,21,0,2021-02-24 04:09:57,1364427320359067651,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['varchie', 'episode', '507', 'look', 'pass', 'omggggggg']",varchie episode 507 look pass omggggggg,0.0,0.0
@vxrchies okay atleast we know varchie scene is coming!,False,en,1,0,2021-02-24 04:06:17,1364426397184188423,"{'neg': 0.0, 'neu': 0.785, 'pos': 0.215, 'compound': 0.2942}","['okay', 'atleast', 'know', 'varchie', 'scene', 'coming']",okay atleast know varchie scene coming,0.625,0.5
"varchie is obviously doing exes to lovers because why else would they spend all their time together while betty a… — You know you go ahead and believe this but it'll be funny when you realize that va is not gonna happen this season 

https://t.co/TrcPZBSe1t",False,en,6,0,2021-02-24 04:02:28,1364425436072194048,"{'neg': 0.0, 'neu': 0.874, 'pos': 0.126, 'compound': 0.7227}","['varchie', 'obviously', 'exes', 'lovers', 'else', 'would', 'spend', 'time', 'together', 'betty', 'know', 'go', 'ahead', 'believe', 'funny', 'realize', 'va', 'gonna', 'happen', 'season']",varchie obviously exes lovers else would spend time together betty know go ahead believe funny realize va gonna happen season,0.125,0.75
Maybe is the same scene ! #varchie https://t.co/HrWyzJOMIi,False,en,46,1,2021-02-24 04:01:09,1364425104990498822,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['maybe', 'scene', 'varchie']",maybe scene varchie,0.0,0.125
she still looks so in love with him. you can’t convince me otherwise #varchie #riverdale #bughead https://t.co/8DEZE3UlQP,False,en,21,1,2021-02-24 04:00:56,1364425048723873796,"{'neg': 0.0, 'neu': 0.698, 'pos': 0.302, 'compound': 0.7564}","['still', 'looks', 'love', 'convince', 'otherwise', 'varchie', 'riverdale', 'bughead']",still looks love convince otherwise varchie riverdale bughead,0.5,0.6
the varchie exes to lovers slowburn agenda still coming along nicely yup https://t.co/mwGaw9qxH5,False,en,6,0,2021-02-24 04:00:33,1364424952796053504,"{'neg': 0.0, 'neu': 0.636, 'pos': 0.364, 'compound': 0.743}","['varchie', 'exes', 'lovers', 'slowburn', 'agenda', 'still', 'coming', 'along', 'nicely', 'yup']",varchie exes lovers slowburn agenda still coming along nicely yup,0.6,1.0
Cue the screaming and squirming. https://t.co/BAlBclsbYa https://t.co/cK5VSVcgTc,True,en,0,0,2021-02-24 04:00:04,1364424830729256963,"{'neg': 0.302, 'neu': 0.698, 'pos': 0.0, 'compound': -0.3818}","['cue', 'screaming', 'squirming']",cue screaming squirming,0.0,0.0
varchie so beautiful goodnight https://t.co/oORJQVpD8E,False,en,3,0,2021-02-24 03:59:10,1364424606367551488,"{'neg': 0.0, 'neu': 0.488, 'pos': 0.512, 'compound': 0.6361}","['varchie', 'beautiful', 'goodnight']",varchie beautiful goodnight,0.85,1.0
📸: #VARCHIE photo stills from episode 5x07 https://t.co/4taCwyCzfy,False,en,168,15,2021-02-24 03:57:31,1364424189369749506,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['varchie', 'photo', 'stills', 'episode', '5x07']",varchie photo stills episode 5x07,0.0,0.0
VARCHIE CRUMBS https://t.co/ZqLg04RWF6,False,en,4,0,2021-02-24 03:56:35,1364423954031472642,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['varchie', 'crumbs']",varchie crumbs,0.0,0.0
varchie is doing exes to lovers they’re spending all their time together when archie could be with betty LMAO y’a… — ???? Please y'all get one still and think this while later on in that episode archie is at betty's house in fire fighter outfit LMFAOOO https://t.co/MQV0B4KQBl,False,en,24,0,2021-02-24 03:56:29,1364423930472185856,"{'neg': 0.043, 'neu': 0.728, 'pos': 0.229, 'compound': 0.8883}","['varchie', 'exes', 'lovers', 'spending', 'time', 'together', 'archie', 'could', 'betty', 'lmao', 'please', 'get', 'one', 'still', 'think', 'later', 'episode', 'archie', 'betty', 'house', 'fire', 'fighter', 'outfit', 'lmfaooo']",varchie exes lovers spending time together archie could betty lmao please get one still think later episode archie betty house fire fighter outfit lmfaooo,0.3,0.5
"@RiverdaleDark @SoCarb VARCHIE
Also SOOOO excited for Eric! https://t.co/iSuGm2K71I",False,en,3,0,2021-02-24 03:56:28,1364423924524732421,"{'neg': 0.0, 'neu': 0.748, 'pos': 0.252, 'compound': 0.4003}","['varchie', 'also', 'soooo', 'excited', 'eric']",varchie also soooo excited eric,0.46875,0.75
taking this as a win because varchie interaction and veronica’s outfit is cute! https://t.co/b1PO76P2gC,False,en,11,0,2021-02-24 03:56:06,1364423834862899208,"{'neg': 0.0, 'neu': 0.608, 'pos': 0.392, 'compound': 0.7959}","['taking', 'win', 'varchie', 'interaction', 'veronica', 'outfit', 'cute']",taking win varchie interaction veronica outfit cute,0.7125,0.7
@VarchiePolls omg look at how she’s looking at him🥺 i just know he has the adorable smile on his face bc he always does when she looks at him like tht🥺🥺 aww my varchie heart,False,en,4,0,2021-02-24 03:55:58,1364423800889217031,"{'neg': 0.0, 'neu': 0.791, 'pos': 0.209, 'compound': 0.802}","['omg', 'look', 'looking', 'know', 'adorable', 'smile', 'face', 'bc', 'always', 'looks', 'like', 'tht', 'aww', 'varchie', 'heart']",omg look looking know adorable smile face bc always looks like tht aww varchie heart,0.3666666666666667,0.6666666666666666
wait that picture of varchie,False,en,11,0,2021-02-24 03:55:57,1364423798078939141,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['wait', 'picture', 'varchie']",wait picture varchie,0.0,0.0
