tweets,quote_status,language,favorite_count,retweet_count,time,id,processed_text,cleaned_tweets,polarity,subjectivity
Why are y'all so pessimistic. Guuuys Barchie is happening it's clear but we need to have patience!!!,False,en,14,0,2021-02-25 11:04:20,1364893989086855169,"['pessimistic', 'guuuys', 'barchie', 'happening', 'clear', 'need', 'patience']",pessimistic guuuys barchie happening clear need patience,0.19531250000000003,0.3833333333333333
BARCHIE IS SUCH A SERVE?? THEY MAKE ME WANNA START WATCHING S5 OF RVD PLS,False,en,2,1,2021-02-25 11:02:37,1364893557497225217,"['barchie', 'serve', 'make', 'wanna', 'start', 'watching', 's5', 'rvd', 'pls']",barchie serve make wanna start watching s5 rvd pls,0.0,0.5
"@RiverdaleWriter Here we go again stop with that ship already , yall are so annoying moving Like Brucas fans who are still bitter about Leyton in Oth.
Anyways Barchie 》》.",False,en,1,0,2021-02-25 11:00:45,1364893090583035904,"['go', 'stop', 'ship', 'already', 'yall', 'annoying', 'moving', 'like', 'brucas', 'fans', 'still', 'bitter', 'leyton', 'oth', 'anyways', 'barchie']",go stop ship already yall annoying moving like brucas fans still bitter leyton oth anyways barchie,-0.45,0.7
RT @speliviaa: THIS IS BARCHIE! OUR BARCHIE!!!!! https://t.co/qvtxxpcUpH,False,en,0,1,2021-02-25 10:58:44,1364892582325665794,"['barchie', 'barchie']",barchie barchie,0.0,0.0
BUT THAT PORCH KISS IS MY NEW FAVORITE BARCHIE KISS,False,en,17,0,2021-02-25 10:58:23,1364892492961824768,"['porch', 'kiss', 'new', 'favorite', 'barchie', 'kiss']",porch kiss new favorite barchie kiss,0.3181818181818182,0.7272727272727273
@BarchieUpdates I have a rather bad impression seeing the episode. There have been a lot of references to Archie and Veronica. I really hope I'm wrong because I love the dynamic between Betty and Archie. #Barchie #Riverdale,False,en,2,0,2021-02-25 10:57:05,1364892166963818497,"['rather', 'bad', 'impression', 'seeing', 'episode', 'lot', 'references', 'archie', 'veronica', 'really', 'hope', 'wrong', 'love', 'dynamic', 'betty', 'archie', 'barchie', 'riverdale']",rather bad impression seeing episode lot references archie veronica really hope wrong love dynamic betty archie barchie riverdale,-0.09999999999999995,0.5066666666666666
Barchie in this episode SERVED so fucking hard wth,False,en,0,0,2021-02-25 10:56:22,1364891984633229312,"['barchie', 'episode', 'served', 'fucking', 'hard', 'wth']",barchie episode served fucking hard wth,-0.2916666666666667,0.5416666666666666
RT @bcttystoni: bhs already comparing barchie to bughead when y'all will understand that bh dated they were bf&amp;gf but barchie isn't they ai…,False,en,0,5,2021-02-25 10:53:36,1364891289964142592,"['bhs', 'already', 'comparing', 'barchie', 'bughead', 'understand', 'bh', 'dated', 'bf', 'amp', 'gf', 'barchie', 'ai']",bhs already comparing barchie bughead understand bh dated bf amp gf barchie ai,0.0,0.0
slexie 🙏🏼🙏🏼 honorable mentions for delena jolex barchie and brittana though https://t.co/ZcMkqPkFS2,True,en,1,0,2021-02-25 10:51:37,1364890791093686274,"['slexie', 'honorable', 'mentions', 'delena', 'jolex', 'barchie', 'brittana', 'though']",slexie honorable mentions delena jolex barchie brittana though,0.0,0.0
"I'm pretty sure Archie wasn't expecting Betty to be that good in bed
#barchie",False,en,15,1,2021-02-25 10:50:58,1364890626370772993,"['pretty', 'sure', 'archie', 'expecting', 'betty', 'good', 'bed', 'barchie']",pretty sure archie expecting betty good bed barchie,0.48333333333333334,0.8296296296296296
"I don’t get what all the negative posts about tonight’s episode were about.. I freakin loved it, it literally had a bit of everything including good barchie content.. What were you expecting a marriage proposal? 🔥 🚙 🎤👽 🏈 #Riverdale #BarchieEndgame",False,en,3,0,2021-02-25 10:50:50,1364890591989886978,"['get', 'negative', 'posts', 'tonight', 'episode', 'freakin', 'loved', 'literally', 'bit', 'everything', 'including', 'good', 'barchie', 'content', 'expecting', 'marriage', 'proposal', 'riverdale', 'barchieendgame']",get negative posts tonight episode freakin loved literally bit everything including good barchie content expecting marriage proposal riverdale barchieendgame,0.36666666666666664,0.6000000000000001
I HAVE TO MANY IDEAS FOR BARCHIE EDITS SO IM ACTUALLY GLAD I HAVE TIME TO PROCESS ALL THIS,False,en,11,0,2021-02-25 10:50:04,1364890402051010564,"['many', 'ideas', 'barchie', 'edits', 'im', 'actually', 'glad', 'time', 'process']",many ideas barchie edits im actually glad time process,0.5,0.75
"@Evesbunnyfish That's what I was worried about too, I have a weird feeling about how they going to deal with barchie 😔",False,en,0,0,2021-02-25 10:45:40,1364889293135691779,"['worried', 'weird', 'feeling', 'going', 'deal', 'barchie']",worried weird feeling going deal barchie,-0.5,1.0
@BQRCHlE same here and it's so sick cuz leyton &amp; barchie are basically the same,False,en,1,0,2021-02-25 10:45:34,1364889269437882370,"['sick', 'cuz', 'leyton', 'amp', 'barchie', 'basically']",sick cuz leyton amp barchie basically,-0.2380952380952381,0.36904761904761907
barchie are just so sick,False,en,0,0,2021-02-25 10:43:17,1364888692695789571,"['barchie', 'sick']",barchie sick,-0.7142857142857143,0.8571428571428571
@bcttystoni sorry is just whenever I find a barchie that ships leyton I get happy bc everyone ships brucas around here tl is always either peyton or leyton hate,False,en,1,0,2021-02-25 10:42:53,1364888592284143618,"['sorry', 'whenever', 'find', 'barchie', 'ships', 'leyton', 'get', 'happy', 'bc', 'everyone', 'ships', 'brucas', 'around', 'tl', 'always', 'either', 'peyton', 'leyton', 'hate']",sorry whenever find barchie ships leyton get happy bc everyone ships brucas around tl always either peyton leyton hate,-0.16666666666666666,0.9666666666666667
"recap: barchie cheated on their significant others, archie wrote a song for betty and told veronica, showing absolutely no sign of wanting to continue being with her. then betty and archie never spoke about what happened and 7 years later they are fwb. see where this is going?",False,en,1,1,2021-02-25 10:41:10,1364888162137432064,"['recap', 'barchie', 'cheated', 'significant', 'others', 'archie', 'wrote', 'song', 'betty', 'told', 'veronica', 'showing', 'absolutely', 'sign', 'wanting', 'continue', 'betty', 'archie', 'never', 'spoke', 'happened', '7', 'years', 'later', 'fwb', 'see', 'going']",recap barchie cheated significant others archie wrote song betty told veronica showing absolutely sign wanting continue betty archie never spoke happened 7 years later fwb see going,0.09166666666666667,0.5916666666666667
"so invested in barchie, it’s not even funny anymore @CW_Riverdale #Riverdale #Barchie",False,en,7,0,2021-02-25 10:41:07,1364888146438070273,"['invested', 'barchie', 'even', 'funny', 'anymore', 'riverdale', 'barchie']",invested barchie even funny anymore riverdale barchie,0.25,1.0
Archie is always ready for Betty &amp; we're all loving this #Barchie moment #Riverdale ! https://t.co/gvZYIlo552,False,en,29,4,2021-02-25 10:39:56,1364887851415044096,"['archie', 'always', 'ready', 'betty', 'amp', 'loving', 'barchie', 'moment', 'riverdale']",archie always ready betty amp loving barchie moment riverdale,0.475,0.725
barchie s*x back on my screen🤢,False,en,1,0,2021-02-25 10:38:06,1364887387713769478,"['barchie', 'x', 'back', 'screen']",barchie x back screen,0.0,0.0
I actually loved all the barchie scenes from today but the porch kiss has my heart specially with that music from 1x01 https://t.co/rCSHrTamUE,False,en,13,0,2021-02-25 10:37:14,1364887170540965888,"['actually', 'loved', 'barchie', 'scenes', 'today', 'porch', 'kiss', 'heart', 'specially', 'music', '1x01']",actually loved barchie scenes today porch kiss heart specially music 1x01,0.5285714285714286,0.6857142857142857
"Barchie, just saying https://t.co/R22PEt2BQd",False,en,0,0,2021-02-25 10:35:01,1364886611020943362,"['barchie', 'saying']",barchie saying,0.0,0.0
EW NO NO NO NOT BARCHIE CAR SEX,False,en,1,0,2021-02-25 10:34:01,1364886359132037120,"['ew', 'barchie', 'car', 'sex']",ew barchie car sex,0.0,0.0
"RT @karyv_mp: Archie: I was...jogging and I heard the alarm

My mom: Yeah, with Betty on top...

Me: 😳😳😳💀💀💀😂😂😂

#Riverdale #Barchie",False,en,0,2,2021-02-25 10:33:45,1364886294334214147,"['archie', 'jogging', 'heard', 'alarm', 'mom', 'yeah', 'betty', 'top', 'riverdale', 'barchie']",archie jogging heard alarm mom yeah betty top riverdale barchie,0.5,0.5
"Barchie happening, atla coming back to me with the original producers, avlu s3 in the summer, yeah it do be feeling good winning like this",False,en,0,0,2021-02-25 10:33:16,1364886172930101258,"['barchie', 'happening', 'atla', 'coming', 'back', 'original', 'producers', 'avlu', 's3', 'summer', 'yeah', 'feeling', 'good', 'winning', 'like']",barchie happening atla coming back original producers avlu s3 summer yeah feeling good winning like,0.39375,0.525
What are your thoughts fellow Barchie clan?!? #BARCHIETIMEJUMP #barchie #BarchieEndgame https://t.co/4s4bBnHP0m,False,en,10,0,2021-02-25 10:32:02,1364885861460967429,"['thoughts', 'fellow', 'barchie', 'clan', 'barchietimejump', 'barchie', 'barchieendgame']",thoughts fellow barchie clan barchietimejump barchie barchieendgame,0.0,0.0
going to edit barchie https://t.co/DFBLALK63y,False,en,0,0,2021-02-25 10:31:59,1364885847359766529,"['going', 'edit', 'barchie']",going edit barchie,0.0,0.0
Barchie is about to become my all time favorite otp https://t.co/4EnOU4jZWU,False,en,2,0,2021-02-25 10:31:56,1364885837968777221,"['barchie', 'become', 'time', 'favorite', 'otp']",barchie become time favorite otp,0.5,1.0
im not that invested in rvd ships but like barchie is cute and all but just as fwb it feels weird if they actually become a couple idk,False,en,0,0,2021-02-25 10:30:32,1364885482413330437,"['im', 'invested', 'rvd', 'ships', 'like', 'barchie', 'cute', 'fwb', 'feels', 'weird', 'actually', 'become', 'couple', 'idk']",im invested rvd ships like barchie cute fwb feels weird actually become couple idk,0.0,0.7000000000000001
RT @michonnesconnie: IT’S JUST SO FUNNY PLS #Barchie https://t.co/zDr7tuGp8o,False,en,0,58,2021-02-25 10:28:59,1364885095161745408,"['funny', 'pls', 'barchie']",funny pls barchie,0.25,1.0
olitz and barchie are the only things keeping me breathing,False,en,0,0,2021-02-25 10:28:56,1364885082381705216,"['olitz', 'barchie', 'things', 'keeping', 'breathing']",olitz barchie things keeping breathing,0.0,1.0
"Night-jogging it is, Archie! 🤣🙈 #barchie https://t.co/1JoJQHp1BC",True,en,12,0,2021-02-25 10:28:08,1364884881013051392,"['night', 'jogging', 'archie', 'barchie']",night jogging archie barchie,0.0,0.0
RT @BARCH1ES: went out for a walk an hour ago and this car scene was all I could see in my head https://t.co/L0icfJxelt,False,en,0,3,2021-02-25 10:27:35,1364884742076727296,"['went', 'walk', 'hour', 'ago', 'car', 'scene', 'could', 'see', 'head']",went walk hour ago car scene could see head,0.0,0.0
Why they gotta be so hot omggg barchie is gonna be the death of me https://t.co/cPY3N8Mh9O,False,en,1,0,2021-02-25 10:26:19,1364884421946523661,"['gotta', 'hot', 'omggg', 'barchie', 'gonna', 'death']",gotta hot omggg barchie gonna death,0.25,0.8500000000000001
"RT @barchiesdreams: How can people be disappointed with barchie scenes we got?! I got a buzz from every scene. THIS EP WAS A WIN FOR US, WE…",False,en,0,1,2021-02-25 10:25:37,1364884247786446851,"['people', 'disappointed', 'barchie', 'scenes', 'got', 'got', 'buzz', 'every', 'scene', 'ep', 'win', 'us']",people disappointed barchie scenes got got buzz every scene ep win us,-0.06874999999999998,0.575
"This is some next level soulmate shit, and no one can convince me otherwise! #Riverdale #Barchie https://t.co/cJF6oa6Ryx",False,en,227,15,2021-02-25 10:25:24,1364884192337793025,"['next', 'level', 'soulmate', 'shit', 'one', 'convince', 'otherwise', 'riverdale', 'barchie']",next level soulmate shit one convince otherwise riverdale barchie,-0.125,0.4
RT @barchiexglee: “Let’s go upstairs” SHES SO SICK DJENSNDBJDBDJ,False,en,0,2,2021-02-25 10:24:28,1364883956290646016,"['let', 'go', 'upstairs', 'shes', 'sick', 'djensndbjdbdj']",let go upstairs shes sick djensndbjdbdj,-0.7142857142857143,0.8571428571428571
me getting every answer right in biology yeah it's the barchie voodoo https://t.co/XSBRBRq7BY,False,en,7,0,2021-02-25 10:23:17,1364883661817073665,"['getting', 'every', 'answer', 'right', 'biology', 'yeah', 'barchie', 'voodoo']",getting every answer right biology yeah barchie voodoo,0.2857142857142857,0.5357142857142857
"not that i care bc i think veronica deserves better than him but varchie antis for years have been saying varchie was just sex, what about barchie now? do they even talk? they are using each other for that lmao",False,en,4,0,2021-02-25 10:22:21,1364883426982195202,"['care', 'bc', 'think', 'veronica', 'deserves', 'better', 'varchie', 'antis', 'years', 'saying', 'varchie', 'sex', 'barchie', 'even', 'talk', 'using', 'lmao']",care bc think veronica deserves better varchie antis years saying varchie sex barchie even talk using lmao,0.325,0.625
@RiverdaleWriter NOOOOOOOO BARCHIE IS ENDGAME,False,en,2,0,2021-02-25 10:22:17,1364883410045571072,"['noooooooo', 'barchie', 'endgame']",noooooooo barchie endgame,0.0,0.0
#Riverdale Barchie is what im shipping https://t.co/FQdYJZDG2D,False,en,1,0,2021-02-25 10:21:22,1364883175726587905,"['riverdale', 'barchie', 'im', 'shipping']",riverdale barchie im shipping,0.0,0.0
when people say I should stop watching barchie edits https://t.co/4R0XXuUcbY,True,en,7,1,2021-02-25 10:20:01,1364882837925732353,"['people', 'say', 'stop', 'watching', 'barchie', 'edits']",people say stop watching barchie edits,0.0,0.0
Why do you like jarchie all of the sudden but still don’t ship barchie? Both are childhood friends but atleast ba… — idk what u mean by this but it feels phobic  https://t.co/vK3iiBDZaQ,False,en,1,0,2021-02-25 10:17:59,1364882324178018305,"['like', 'jarchie', 'sudden', 'still', 'ship', 'barchie', 'childhood', 'friends', 'atleast', 'ba', 'idk', 'u', 'mean', 'feels', 'phobic']",like jarchie sudden still ship barchie childhood friends atleast ba idk u mean feels phobic,-0.15625,0.59375
"Just finished the episode. I'm not worried one bit about Varchie! Barchie relationship is superior. Maybe I'm not worried because I haven't seen chemistry or proximity? I don't know I just know that Barchie won't go away.
For the rest of the episode, never thought I would like +",False,en,10,0,2021-02-25 10:16:01,1364881830265126913,"['finished', 'episode', 'worried', 'one', 'bit', 'varchie', 'barchie', 'relationship', 'superior', 'maybe', 'worried', 'seen', 'chemistry', 'proximity', 'know', 'know', 'barchie', 'go', 'away', 'rest', 'episode', 'never', 'thought', 'would', 'like']",finished episode worried one bit varchie barchie relationship superior maybe worried seen chemistry proximity know know barchie go away rest episode never thought would like,0.7,0.9
RT @RealloyalTee: I’m sorry but I’m already over Barchie sex 🥱 #Riverdale,False,en,0,11,2021-02-25 10:14:57,1364881560730808320,"['sorry', 'already', 'barchie', 'sex', 'riverdale']",sorry already barchie sex riverdale,-0.5,1.0
@RiverdaleWriter Gonna ignore this and think about barchie instead because we all know barchie endgame is gonna happen :),False,en,4,0,2021-02-25 10:14:39,1364881485354958851,"['gonna', 'ignore', 'think', 'barchie', 'instead', 'know', 'barchie', 'endgame', 'gonna', 'happen']",gonna ignore think barchie instead know barchie endgame gonna happen,0.5,1.0
RT @archiebstty: EVAN FORESHADOWING BARCHIE WEDDING https://t.co/oU3NaLbo5B,False,en,0,36,2021-02-25 10:14:23,1364881421890895875,"['evan', 'foreshadowing', 'barchie', 'wedding']",evan foreshadowing barchie wedding,0.0,0.0
"they are completely in love #Riverdale #Barchie
 https://t.co/x0XXHoj2uQ",False,en,56,7,2021-02-25 10:14:11,1364881367851556866,"['completely', 'love', 'riverdale', 'barchie']",completely love riverdale barchie,0.5,0.6
Back to school yet nothing feels the same🥺 #RiverdaleSeason5 atleast Barchie is serving. Only good thing about the time jump.,False,en,0,0,2021-02-25 10:10:55,1364880549127409665,"['back', 'school', 'yet', 'nothing', 'feels', 'riverdaleseason5', 'atleast', 'barchie', 'serving', 'good', 'thing', 'time', 'jump']",back school yet nothing feels riverdaleseason5 atleast barchie serving good thing time jump,0.2333333333333333,0.5333333333333333
"LOL YEAH, THE CAR SCENE OF BARCHIE BUT IT WAS INTERRUPTED BECOZ OF THE ALARM",False,en,0,0,2021-02-25 10:07:37,1364879718395174918,"['lol', 'yeah', 'car', 'scene', 'barchie', 'interrupted', 'becoz', 'alarm']",lol yeah car scene barchie interrupted becoz alarm,0.8,0.7
RT @stefsarch: it is so nice to see a barchie edit that isn’t from 4x15/16/17  https://t.co/eFHU0prj1s,False,en,0,4,2021-02-25 10:07:24,1364879663819071488,"['nice', 'see', 'barchie', 'edit', '4x15', '16', '17']",nice see barchie edit 4x15 16 17,0.6,1.0
"right now if everything goes in our favour then varchie will be used to re open old wounds and barchie can finally talk about their feelings, I really doubt Roberto would be so dismissive of varchie if they were exes to lovers by episode 10",False,en,11,2,2021-02-25 10:07:21,1364879650053324805,"['right', 'everything', 'goes', 'favour', 'varchie', 'used', 'open', 'old', 'wounds', 'barchie', 'finally', 'talk', 'feelings', 'really', 'doubt', 'roberto', 'would', 'dismissive', 'varchie', 'exes', 'lovers', 'episode', '10']",right everything goes favour varchie used open old wounds barchie finally talk feelings really doubt roberto would dismissive varchie exes lovers episode 10,0.11714285714285713,0.4871428571428572
"@Federica_zizzo N O !!!
BARCHIE ALL THE WAY",False,en,1,0,2021-02-25 10:07:15,1364879624388419584,"['n', 'barchie', 'way']",n barchie way,0.0,0.0
if barchie bones then why are they looking at each other like this https://t.co/GYkXyLkjRf,False,en,1,0,2021-02-25 10:06:13,1364879364421115906,"['barchie', 'bones', 'looking', 'like']",barchie bones looking like,-0.125,0.375
Please someone stop barchie #riverdale #Barchie,False,en,0,0,2021-02-25 10:04:56,1364879043208839169,"['please', 'someone', 'stop', 'barchie', 'riverdale', 'barchie']",please someone stop barchie riverdale barchie,0.0,0.0
no bc i will never shut up about how ELECTRIC that porch scene was thank u barchie,False,en,2,0,2021-02-25 10:03:20,1364878640920469506,"['bc', 'never', 'shut', 'electric', 'porch', 'scene', 'thank', 'u', 'barchie']",bc never shut electric porch scene thank u barchie,0.0,0.0
"@CW_Riverdale Neither I'm a bughead nor I'm a barchie....and I've no hate against them

But these two are acting like teenagers high on hormones 😑",False,en,9,0,2021-02-25 10:02:55,1364878534020272130,"['neither', 'bughead', 'barchie', 'hate', 'two', 'acting', 'like', 'teenagers', 'high', 'hormones']",neither bughead barchie hate two acting like teenagers high hormones,0.18666666666666668,0.48
"RT @barcheating: ras said what barchie have is really deep and yall are still writing think pieces on how they're ""filling a void"" 😕😕 0 med…",False,en,0,15,2021-02-25 09:56:24,1364876894181740550,"['ras', 'said', 'barchie', 'really', 'deep', 'yall', 'still', 'writing', 'think', 'pieces', 'filling', 'void', '0', 'med']",ras said barchie really deep yall still writing think pieces filling void 0 med,0.0,0.4
@Neil_McNeil barchie king &lt;3,False,en,1,0,2021-02-25 09:56:01,1364876797163098112,"['barchie', 'king', 'lt', '3']",barchie king lt 3,0.0,0.0
@Onyx_pyromancer OMG that shower scene with #Barchie though! 😏🔥🔥🔥 #AmIRight? #Riverdale,False,en,5,0,2021-02-25 09:54:47,1364876488789528577,"['omg', 'shower', 'scene', 'barchie', 'though', 'amiright', 'riverdale']",omg shower scene barchie though amiright riverdale,0.0,0.0
"BARCHIE IS SO HOT 🥵 
It’s low-key bringing people back to watch riverdale after a disastrous season 4 😭 https://t.co/cJz94BHcvl",False,en,65,0,2021-02-25 09:53:21,1364876127634739203,"['barchie', 'hot', 'low', 'key', 'bringing', 'people', 'back', 'watch', 'riverdale', 'disastrous', 'season', '4']",barchie hot low key bringing people back watch riverdale disastrous season 4,-0.15,0.55
@brookesbetty also ok compare them all you want but barchie are friends with benefits they are obviously gonna solve their problems by sex,False,en,1,0,2021-02-25 09:51:53,1364875757202403329,"['also', 'ok', 'compare', 'want', 'barchie', 'friends', 'benefits', 'obviously', 'gonna', 'solve', 'problems', 'sex']",also ok compare want barchie friends benefits obviously gonna solve problems sex,0.25,0.5
barchie being canon rn is the only thing keeping me into this show apart from toni and cheryl,False,en,4,0,2021-02-25 09:49:42,1364875209539342343,"['barchie', 'canon', 'rn', 'thing', 'keeping', 'show', 'apart', 'toni', 'cheryl']",barchie canon rn thing keeping show apart toni cheryl,0.0,1.0
RT @emmasben: it's not our fault if bughead and varchie don't have sex scenes as steamy as barchie and choni https://t.co/YztbSbldg3,False,en,0,11,2021-02-25 09:49:12,1364875081399164931,"['fault', 'bughead', 'varchie', 'sex', 'scenes', 'steamy', 'barchie', 'choni']",fault bughead varchie sex scenes steamy barchie choni,0.0,0.0
"RT @BarchieUpdates: Riverdale writers 🤝 Archie Comics 

                Stanning Barchie https://t.co/LtETaz5TJv",False,en,0,43,2021-02-25 09:48:15,1364874845134204929,"['riverdale', 'writers', 'archie', 'comics', 'stanning', 'barchie']",riverdale writers archie comics stanning barchie,0.0,0.0
"Barchie is hot hot 
Bring Jessica and jughead back and please do not destroy the tabitha and jughead duo
And u know after a few episodes of them with other people bring the endgame of riverdale back together🙋🏼‍♀️
Also stan Choni 
@WriterRAS @RiverdaleWriter @CW_Riverdale @karterhol",False,en,4,0,2021-02-25 09:45:21,1364874112162816001,"['barchie', 'hot', 'hot', 'bring', 'jessica', 'jughead', 'back', 'please', 'destroy', 'tabitha', 'jughead', 'duo', 'u', 'know', 'episodes', 'people', 'bring', 'endgame', 'riverdale', 'back', 'together', 'also', 'stan', 'choni']",barchie hot hot bring jessica jughead back please destroy tabitha jughead duo u know episodes people bring endgame riverdale back together also stan choni,0.03928571428571428,0.3107142857142858
idk how i feel about the barchie narrative??? bc i mean bughead was rlly the highlight of the show but also i was kind of upset at betty for doing what she did to jug so i’m pretty much confused,False,en,3,0,2021-02-25 09:44:42,1364873950631784450,"['idk', 'feel', 'barchie', 'narrative', 'bc', 'mean', 'bughead', 'rlly', 'highlight', 'show', 'also', 'kind', 'upset', 'betty', 'jug', 'pretty', 'much', 'confused']",idk feel barchie narrative bc mean bughead rlly highlight show also kind upset betty jug pretty much confused,0.03437499999999999,0.8218749999999999
@DlRTYCRIMEB0Y YES IM SO HAPPY FOR THEM i literally don’t watch the show. i’ve seen one episode but BARCHIE ENDGAME,False,en,2,0,2021-02-25 09:44:15,1364873835510693888,"['yes', 'im', 'happy', 'literally', 'watch', 'show', 'seen', 'one', 'episode', 'barchie', 'endgame']",yes im happy literally watch show seen one episode barchie endgame,0.8,1.0
@bgrchies Barchie is literally fwb eighth now why does no one seem to get it,False,en,1,0,2021-02-25 09:43:43,1364873703205527553,"['barchie', 'literally', 'fwb', 'eighth', 'one', 'seem', 'get']",barchie literally fwb eighth one seem get,0.0,0.0
RT @steIenq: barchie &amp; stelena both having their own themes playing during scenes seasons later. hmm 🤔,False,en,0,4,2021-02-25 09:43:14,1364873579549126660,"['barchie', 'amp', 'stelena', 'themes', 'playing', 'scenes', 'seasons', 'later', 'hmm']",barchie amp stelena themes playing scenes seasons later hmm,0.3,0.5
so barchie only hook up when they need comfort,False,en,0,0,2021-02-25 09:42:43,1364873452482682883,"['barchie', 'hook', 'need', 'comfort']",barchie hook need comfort,0.0,1.0
both barchie's sex scenes being so explicit compared to the others 😟,False,en,1,0,2021-02-25 09:42:40,1364873438263967746,"['barchie', 'sex', 'scenes', 'explicit', 'compared', 'others']",barchie sex scenes explicit compared others,0.0,0.0
"RT @barchidale: like predicted, my mind is gonna stuck on the barchie porch kiss for the next two weeks https://t.co/3CD69jUcvG",False,en,0,6,2021-02-25 09:42:29,1364873390817906691,"['like', 'predicted', 'mind', 'gonna', 'stuck', 'barchie', 'porch', 'kiss', 'next', 'two', 'weeks']",like predicted mind gonna stuck barchie porch kiss next two weeks,0.0,0.0
god i hate barchie with a passion,False,en,3,0,2021-02-25 09:41:20,1364873103793356801,"['god', 'hate', 'barchie', 'passion']",god hate barchie passion,-0.8,0.9
dilan lost his mind when i told him about barchie shower sex yesterday,False,en,2,0,2021-02-25 09:39:27,1364872628989755396,"['dilan', 'lost', 'mind', 'told', 'barchie', 'shower', 'sex', 'yesterday']",dilan lost mind told barchie shower sex yesterday,0.0,0.0
why is literally no one in my tl talking about barchie?? i need to follow more barchies,False,en,1,0,2021-02-25 09:39:00,1364872516343369731,"['literally', 'one', 'tl', 'talking', 'barchie', 'need', 'follow', 'barchies']",literally one tl talking barchie need follow barchies,0.5,0.5
THE SHIP NAME IS BARCHIE??,False,en,0,0,2021-02-25 09:38:33,1364872400530141188,"['ship', 'name', 'barchie']",ship name barchie,0.0,0.0
"So this two week break we’re getting 
What’s the purpose 
What exactly is the purpose
Why is Barchie being taken away from me? https://t.co/Fs41bWcgbO",False,en,2,0,2021-02-25 09:37:54,1364872239561203712,"['two', 'week', 'break', 'getting', 'purpose', 'exactly', 'purpose', 'barchie', 'taken', 'away']",two week break getting purpose exactly purpose barchie taken away,0.25,0.25
bughead &gt;&gt;&gt;&gt;&gt;&gt;&gt; barchie,False,en,3,0,2021-02-25 09:37:53,1364872234419048448,"['bughead', 'gt', 'gt', 'gt', 'gt', 'gt', 'gt', 'gt', 'barchie']",bughead gt gt gt gt gt gt gt barchie,0.0,0.0
"Mutual PTSD nightmares has to be what keeps #Barchie together “we feel safe with each other” aka Mary &amp; Fred. Separate lives, Quantico, working together affairs... #ohno",False,en,0,0,2021-02-25 09:37:14,1364872069331046403,"['mutual', 'ptsd', 'nightmares', 'keeps', 'barchie', 'together', 'feel', 'safe', 'aka', 'mary', 'amp', 'fred', 'separate', 'lives', 'quantico', 'working', 'together', 'affairs', 'ohno']",mutual ptsd nightmares keeps barchie together feel safe aka mary amp fred separate lives quantico working together affairs ohno,0.1875,0.4375
"Oh no. Forgot there was a “holding her back” storyline, A told V “let’s have a one night stand” song was for B so she’d break up with him &amp; go to college. Selfless blah blah. B will do same when A debates being with V after Chadwick goes. #justfriends #Riverdale #Barchie #ohno",False,en,0,0,2021-02-25 09:37:13,1364872067749797888,"['oh', 'forgot', 'holding', 'back', 'storyline', 'told', 'v', 'let', 'one', 'night', 'stand', 'song', 'b', 'break', 'amp', 'go', 'college', 'selfless', 'blah', 'blah', 'b', 'debates', 'v', 'chadwick', 'goes', 'justfriends', 'riverdale', 'barchie', 'ohno']",oh forgot holding back storyline told v let one night stand song b break amp go college selfless blah blah b debates v chadwick goes justfriends riverdale barchie ohno,0.0,0.0625
I need some of you to understand that Barchie won't officially really happen until everything is completely resolve with the core four first.,False,en,68,4,2021-02-25 09:36:16,1364871825788821509,"['need', 'understand', 'barchie', 'officially', 'really', 'happen', 'everything', 'completely', 'resolve', 'core', 'four', 'first']",need understand barchie officially really happen everything completely resolve core four first,0.18333333333333335,0.3111111111111111
"I love Britta. Haha i hope she's going to be an interesting character. If Barchie were to have a daughter one day, she'd look like her. Lol.",False,en,0,0,2021-02-25 09:35:18,1364871583718903810,"['love', 'britta', 'haha', 'hope', 'going', 'interesting', 'character', 'barchie', 'daughter', 'one', 'day', 'look', 'like', 'lol']",love britta haha hope going interesting character barchie daughter one day look like lol,0.5,0.5249999999999999
okay but barchie is the most iconic pairing in riverdale,False,en,0,0,2021-02-25 09:35:00,1364871507470647296,"['okay', 'barchie', 'iconic', 'pairing', 'riverdale']",okay barchie iconic pairing riverdale,0.5,0.5
Seeing people convert to Barchie’s is like the most satisfying thing ever and I think the writers finally utilizing KJ and Lili’s incredible chemistry is playing a big part in that. #Barchie #Riverdale,False,en,20,1,2021-02-25 09:32:47,1364870949909200896,"['seeing', 'people', 'convert', 'barchie', 'like', 'satisfying', 'thing', 'ever', 'think', 'writers', 'finally', 'utilizing', 'kj', 'lili', 'incredible', 'chemistry', 'playing', 'big', 'part', 'barchie', 'riverdale']",seeing people convert barchie like satisfying thing ever think writers finally utilizing kj lili incredible chemistry playing big part barchie riverdale,0.38,0.7
gif credit to @barchie_gifs!!,False,en,0,0,2021-02-25 09:31:10,1364870543577673729,"['gif', 'credit']",gif credit,0.0,0.0
BARCHIE WAS SO MARRIED IN THIS EP LIKE--,False,en,0,0,2021-02-25 09:31:10,1364870543082684417,"['barchie', 'married', 'ep', 'like']",barchie married ep like,0.25,0.25
#Barchie honestly makes me feel so uncomfortable. #riverdale,False,en,5,1,2021-02-25 09:30:44,1364870434810851335,"['barchie', 'honestly', 'makes', 'feel', 'uncomfortable', 'riverdale']",barchie honestly makes feel uncomfortable riverdale,0.04999999999999999,0.95
