tweets,quote_status,language,favorite_count,retweet_count,time,id,rating,processed_text,cleaned_tweets
my choni heart is broken https://t.co/ebF5MJJdUg,False,en,1,0,2021-02-26 23:54:09,1365450111132827660,"{'neg': 0.383, 'neu': 0.617, 'pos': 0.0, 'compound': -0.4767}","['choni', 'heart', 'broken']",choni heart broken
CHONI IS THE MAIN STORYLINE IN 5X08 https://t.co/uuZzPnbpdG,False,en,6,0,2021-02-26 23:53:05,1365449840864489474,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['choni', 'main', 'storyline', '5x08']",choni main storyline 5x08
@HBIC_Choni it was chaos on my tl so i decided to add to it,False,en,2,0,2021-02-26 23:52:57,1365449807612043265,"{'neg': 0.236, 'neu': 0.764, 'pos': 0.0, 'compound': -0.5719}","['chaos', 'tl', 'decided', 'add']",chaos tl decided add
What is joe biden’s plan to abolish google docs. But anyways vote choni https://t.co/3iZG3wOIpM https://t.co/gO1Yjtja9S,True,en,4,1,2021-02-26 23:51:51,1365449529122840576,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['joe', 'biden', 'plan', 'abolish', 'google', 'docs', 'anyways', 'vote', 'choni']",joe biden plan abolish google docs anyways vote choni
Okay but what if it’s a housewarming party at thistle house and Toni runs out of the house for some reason and Cheryl follows her outside and CHONI RAIN KISS CONFIRMED https://t.co/HeLO2laqH0,True,en,1,0,2021-02-26 23:50:35,1365449209940434947,"{'neg': 0.0, 'neu': 0.741, 'pos': 0.259, 'compound': 0.8689}","['okay', 'housewarming', 'party', 'thistle', 'house', 'toni', 'runs', 'house', 'reason', 'cheryl', 'follows', 'outside', 'choni', 'rain', 'kiss', 'confirmed']",okay housewarming party thistle house toni runs house reason cheryl follows outside choni rain kiss confirmed
these choni edits r making me wanting to watch rvd istg- https://t.co/0plTT9fKm6,True,en,3,0,2021-02-26 23:49:36,1365448964393345024,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['choni', 'edits', 'r', 'making', 'wanting', 'watch', 'rvd', 'istg']",choni edits r making wanting watch rvd istg
"we thought teen choni out served all the other ships, just wait until we get adult choni kissing in the rain afte… — they keep raising the bar for the riverdale ships... nobody does it like them https://t.co/V8noeuukqA",False,en,16,0,2021-02-26 23:46:54,1365448284895076356,"{'neg': 0.0, 'neu': 0.85, 'pos': 0.15, 'compound': 0.7351}","['thought', 'teen', 'choni', 'served', 'ships', 'wait', 'get', 'adult', 'choni', 'kissing', 'rain', 'afte', 'keep', 'raising', 'bar', 'riverdale', 'ships', 'nobody', 'like']",thought teen choni served ships wait get adult choni kissing rain afte keep raising bar riverdale ships nobody like
RT @GTRarmyTM: Thiccc 🍑 https://t.co/moDEeJ4UVO,False,en,0,126,2021-02-26 23:46:46,1365448249277108225,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",['thiccc'],thiccc
barchie has more sex scenes than choni,False,en,10,0,2021-02-26 23:43:38,1365447463960723458,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['barchie', 'sex', 'scenes', 'choni']",barchie sex scenes choni
choni has always gotten the short end of the stick  but they stilll manage to come out as the best ship on that s… — perfectly said https://t.co/ekZxR3jNsy,False,en,13,0,2021-02-26 23:43:36,1365447454884265984,"{'neg': 0.0, 'neu': 0.683, 'pos': 0.317, 'compound': 0.9274}","['choni', 'always', 'gotten', 'short', 'end', 'stick', 'stilll', 'manage', 'come', 'best', 'ship', 'perfectly', 'said']",choni always gotten short end stick stilll manage come best ship perfectly said
"I mean, is it so difficult to give me choni rain kiss?",False,en,7,0,2021-02-26 23:43:29,1365447426547609605,"{'neg': 0.215, 'neu': 0.598, 'pos': 0.186, 'compound': -0.1132}","['mean', 'difficult', 'give', 'choni', 'rain', 'kiss']",mean difficult give choni rain kiss
"CHONI FOR THE WIN 
CHONI FOR THE WIN 
CHONI FOR THE WIN 
CHONI FOR THE WIN — SAY IT LOUDER https://t.co/M2nqyZDy1O",False,en,10,0,2021-02-26 23:41:53,1365447022099243011,"{'neg': 0.0, 'neu': 0.469, 'pos': 0.531, 'compound': 0.9644}","['choni', 'win', 'choni', 'win', 'choni', 'win', 'choni', 'win', 'say', 'louder']",choni win choni win choni win choni win say louder
"“I came to see this movie with fangs but he bailed” I think we should all thank fangs for bailing because if he didn’t, choni wouldn’t be happening so say thank you fangs",False,en,0,0,2021-02-26 23:39:39,1365446461735976960,"{'neg': 0.0, 'neu': 0.822, 'pos': 0.178, 'compound': 0.7579}","['came', 'see', 'movie', 'fangs', 'bailed', 'think', 'thank', 'fangs', 'bailing', 'choni', 'happening', 'say', 'thank', 'fangs']",came see movie fangs bailed think thank fangs bailing choni happening say thank fangs
@robynchoni choni boning*,False,en,3,0,2021-02-26 23:36:15,1365445606152486922,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['choni', 'boning']",choni boning
RT @Vale8Vale: RT if you ship and love Cheryl&amp;Toni !!! #Choni #Riverdale https://t.co/jT1Tiv0Gzh,False,en,0,0,2021-02-26 23:34:59,1365445286009729029,"{'neg': 0.0, 'neu': 0.703, 'pos': 0.297, 'compound': 0.7249}","['ship', 'love', 'cheryl', 'amp', 'toni', 'choni', 'riverdale']",ship love cheryl amp toni choni riverdale
@riverindale listen choni swangs jarchie triple wedding tho 😭😭😭😭,False,en,3,0,2021-02-26 23:34:47,1365445236781166594,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['listen', 'choni', 'swangs', 'jarchie', 'triple', 'wedding', 'tho']",listen choni swangs jarchie triple wedding tho
RT @santiagoswhore: @goldncory @WANDASVlSl0N @marspov choni and veronica and tabitha supremacy,False,en,0,1,2021-02-26 23:33:29,1365444906722844673,"{'neg': 0.0, 'neu': 0.893, 'pos': 0.107, 'compound': 0.0516}","['choni', 'veronica', 'tabitha', 'supremacy']",choni veronica tabitha supremacy
@goldncory @marspov @santiagoswhore YES THIS AND CHONI,False,en,0,0,2021-02-26 23:33:24,1365444887127162881,"{'neg': 0.0, 'neu': 0.636, 'pos': 0.364, 'compound': 0.5319}","['yes', 'choni']",yes choni
@goldncory @WANDASVlSl0N @marspov choni and veronica and tabitha supremacy,False,en,1,1,2021-02-26 23:33:16,1365444853505613825,"{'neg': 0.0, 'neu': 0.87, 'pos': 0.13, 'compound': 0.0516}","['choni', 'veronica', 'tabitha', 'supremacy']",choni veronica tabitha supremacy
"RT @sweetchonis: the thought of a Choni wedding honestly brings me such peace, it would be so beautiful and they deserve it so much 🥺",False,en,0,5,2021-02-26 23:33:09,1365444823973560320,"{'neg': 0.0, 'neu': 0.635, 'pos': 0.365, 'compound': 0.9098}","['thought', 'choni', 'wedding', 'honestly', 'brings', 'peace', 'would', 'beautiful', 'deserve', 'much']",thought choni wedding honestly brings peace would beautiful deserve much
@VanessaMorgan @madelainepetsch love the time jump sad that choni isn’t a thing 🥺😢😭 https://t.co/60elbynymy,False,en,1,0,2021-02-26 23:27:19,1365443355723890688,"{'neg': 0.169, 'neu': 0.601, 'pos': 0.23, 'compound': 0.2732}","['love', 'time', 'jump', 'sad', 'choni', 'thing']",love time jump sad choni thing
@livetweetdisbih Choosing violence today I see 😤,False,en,2,0,2021-02-26 23:26:50,1365443234131042305,"{'neg': 0.506, 'neu': 0.494, 'pos': 0.0, 'compound': -0.6249}","['choosing', 'violence', 'today', 'see']",choosing violence today see
anyone else notice that in all these multi ship ship names choni is last. barCHONI varCHONI bugCHONI bugvarCHONI … — oh definitely lmaoo 💀 i’m tired of people using choni for clout &amp; to boost their straight ships it’s weird as he… https://t.co/q3Qt0kVbH6,False,en,0,0,2021-02-26 23:25:40,1365442939636350979,"{'neg': 0.098, 'neu': 0.746, 'pos': 0.156, 'compound': 0.4019}","['anyone', 'else', 'notice', 'multi', 'ship', 'ship', 'names', 'choni', 'last', 'barchoni', 'varchoni', 'bugchoni', 'bugvarchoni', 'oh', 'definitely', 'lmaoo', 'tired', 'people', 'using', 'choni', 'clout', 'amp', 'boost', 'straight', 'ships', 'weird']",anyone else notice multi ship ship names choni last barchoni varchoni bugchoni bugvarchoni oh definitely lmaoo tired people using choni clout amp boost straight ships weird
@cherylstopaaz goodnight choni rain kiss 5x08 dreams bestie!! xxxx,False,en,1,0,2021-02-26 23:23:25,1365442376471351299,"{'neg': 0.0, 'neu': 0.535, 'pos': 0.465, 'compound': 0.7256}","['goodnight', 'choni', 'rain', 'kiss', '5x08', 'dreams', 'bestie', 'xxxx']",goodnight choni rain kiss 5x08 dreams bestie xxxx
okay but the last episode before break being choni-centric? it’s what we deserve https://t.co/qASThxNeUZ,False,en,3,0,2021-02-26 23:20:44,1365441699753852929,"{'neg': 0.0, 'neu': 0.9, 'pos': 0.1, 'compound': 0.1154}","['okay', 'last', 'episode', 'break', 'choni', 'centric', 'deserve']",okay last episode break choni centric deserve
@ruestopaz goodnight choni rain kiss 5x08 warrior bestie,False,en,0,0,2021-02-26 23:19:32,1365441396782616577,"{'neg': 0.0, 'neu': 0.714, 'pos': 0.286, 'compound': 0.4215}","['goodnight', 'choni', 'rain', 'kiss', '5x08', 'warrior', 'bestie']",goodnight choni rain kiss 5x08 warrior bestie
Choni being the main storyline in this espisode. Can march 17th hurry the hell up? https://t.co/V1thtyb3dA,False,en,3,0,2021-02-26 23:15:25,1365440360705495043,"{'neg': 0.235, 'neu': 0.765, 'pos': 0.0, 'compound': -0.6808}","['choni', 'main', 'storyline', 'espisode', 'march', '17th', 'hurry', 'hell']",choni main storyline espisode march 17th hurry hell
RT @chonibIossom: madelaine posted choni art a few days ago i’m sure whatever minerva and cheryl have is short lived and got nothing on cho…,False,en,0,5,2021-02-26 23:15:23,1365440354925838337,"{'neg': 0.0, 'neu': 0.909, 'pos': 0.091, 'compound': 0.3182}","['madelaine', 'posted', 'choni', 'art', 'days', 'ago', 'sure', 'whatever', 'minerva', 'cheryl', 'short', 'lived', 'got', 'nothing', 'cho']",madelaine posted choni art days ago sure whatever minerva cheryl short lived got nothing cho
RT @tcpazs: feel like we’re not getting a choni kiss before toni leaves https://t.co/NOWVyZVhFC,False,en,0,1,2021-02-26 23:12:40,1365439667823378433,"{'neg': 0.147, 'neu': 0.695, 'pos': 0.158, 'compound': 0.0433}","['feel', 'like', 'getting', 'choni', 'kiss', 'toni', 'leaves']",feel like getting choni kiss toni leaves
"RT @chonicarrington: so in 5x08 we find out who the father(s) of tonis baby is/are, we see possible cheryl/minerva? kiss and we get some ki…",False,en,0,1,2021-02-26 23:10:32,1365439134534406149,"{'neg': 0.0, 'neu': 0.896, 'pos': 0.104, 'compound': 0.4215}","['5x08', 'find', 'father', 'tonis', 'baby', 'see', 'possible', 'cheryl', 'minerva', 'kiss', 'get', 'ki']",5x08 find father tonis baby see possible cheryl minerva kiss get ki
@tonidaIe pushing for the choni rain kiss agenda since 2019 https://t.co/s04Q4l8hPP,False,en,2,0,2021-02-26 23:10:15,1365439062983778316,"{'neg': 0.0, 'neu': 0.781, 'pos': 0.219, 'compound': 0.4215}","['pushing', 'choni', 'rain', 'kiss', 'agenda', 'since', '2019']",pushing choni rain kiss agenda since 2019
Choni wedding confirmed https://t.co/G6xX0tV4WZ,True,en,0,0,2021-02-26 23:07:47,1365438442532970502,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['choni', 'wedding', 'confirmed']",choni wedding confirmed
when choni crash their s6 wedding and get married too for the brittana parallel 😁 https://t.co/yLFTqdXEfo,True,en,5,0,2021-02-26 23:07:07,1365438272286175232,"{'neg': 0.162, 'neu': 0.838, 'pos': 0.0, 'compound': -0.4019}","['choni', 'crash', 's6', 'wedding', 'get', 'married', 'brittana', 'parallel']",choni crash s6 wedding get married brittana parallel
@nayastopaz DONT WORRY IM MANIFESTING THE CHONI KISS just don’t wanna get my hopes up 🤠🤠🤠,False,en,0,0,2021-02-26 23:04:26,1365437597946961929,"{'neg': 0.0, 'neu': 0.583, 'pos': 0.417, 'compound': 0.8512}","['dont', 'worry', 'im', 'manifesting', 'choni', 'kiss', 'wanna', 'get', 'hopes']",dont worry im manifesting choni kiss wanna get hopes
CHONI AND LITTLE MIX MY BRAND IM CRYING https://t.co/g0dwKZb4ax,True,en,1,0,2021-02-26 23:03:02,1365437246569123845,"{'neg': 0.324, 'neu': 0.676, 'pos': 0.0, 'compound': -0.5904}","['choni', 'little', 'mix', 'brand', 'im', 'crying']",choni little mix brand im crying
choni is truly in their making elaborate ass plans and grand gestures for one another instead of simply talking to each other because they’re both unhinged era huh 😭 https://t.co/XbSn2nhsmT,False,en,75,7,2021-02-26 22:59:04,1365436248278642688,"{'neg': 0.099, 'neu': 0.734, 'pos': 0.167, 'compound': 0.34}","['choni', 'truly', 'making', 'elaborate', 'ass', 'plans', 'grand', 'gestures', 'one', 'another', 'instead', 'simply', 'talking', 'unhinged', 'era', 'huh']",choni truly making elaborate ass plans grand gestures one another instead simply talking unhinged era huh
@ceefromthenorth I hope 🙏🙏🙏 Feels like a potential big episode for Choni and Barchie.,False,en,2,0,2021-02-26 22:58:53,1365436200685740033,"{'neg': 0.0, 'neu': 0.649, 'pos': 0.351, 'compound': 0.6597}","['hope', 'feels', 'like', 'potential', 'big', 'episode', 'choni', 'barchie']",hope feels like potential big episode choni barchie
Isgt im not watching this show anymore if choni isn’t endgame😭 https://t.co/V4Tpzm3tdY,True,en,0,0,2021-02-26 22:58:38,1365436138807246848,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['isgt', 'im', 'watching', 'show', 'anymore', 'choni', 'endgame']",isgt im watching show anymore choni endgame
choni rn https://t.co/cJb9R46VoS,True,en,0,0,2021-02-26 22:56:22,1365435566234419202,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['choni', 'rn']",choni rn
@toniblossoms No we want just Choni not anyone else duh,False,en,3,0,2021-02-26 22:56:14,1365435534928142339,"{'neg': 0.191, 'neu': 0.696, 'pos': 0.113, 'compound': -0.2263}","['want', 'choni', 'anyone', 'else', 'duh']",want choni anyone else duh
RT @mgom_lp: So I think that Cheryl will have a fling with Minerva but Minerva will be using Cheryl so she can expose her for selling fakes…,True,en,0,2,2021-02-26 22:56:13,1365435528427024387,"{'neg': 0.087, 'neu': 0.913, 'pos': 0.0, 'compound': -0.3172}","['think', 'cheryl', 'fling', 'minerva', 'minerva', 'using', 'cheryl', 'expose', 'selling', 'fakes']",think cheryl fling minerva minerva using cheryl expose selling fakes
RT @robynchoni: i don’t think we’ve ever had a choni centric episode. THIS IS OUR TIME https://t.co/xv4eUb5z6j,False,en,0,3,2021-02-26 22:51:01,1365434220924047363,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['think', 'ever', 'choni', 'centric', 'episode', 'time']",think ever choni centric episode time
I’m dead 😭💀so I was sitting with my cousin and she was talking I wasn’t really listening I just looked at her and said “I just saw choni first adult kiss in my head” she looked at my forehead and said “let’s see” LMAO,False,en,0,0,2021-02-26 22:48:42,1365433639048257536,"{'neg': 0.086, 'neu': 0.764, 'pos': 0.149, 'compound': 0.4824}","['dead', 'sitting', 'cousin', 'talking', 'really', 'listening', 'looked', 'said', 'saw', 'choni', 'first', 'adult', 'kiss', 'head', 'looked', 'forehead', 'said', 'let', 'see', 'lmao']",dead sitting cousin talking really listening looked said saw choni first adult kiss head looked forehead said let see lmao
RT @quotes439789218: @RiverdaleEPS @madelainepetsch @VanessaMorgan Don’t tell me heather will be back and noooooo choni @madelainepetsch @V…,False,en,0,2,2021-02-26 22:47:07,1365433241335975938,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['tell', 'heather', 'back', 'noooooo', 'choni', 'v']",tell heather back noooooo choni v
RT @nayastopaz: S E X Y THATS RIGHT CHONI RAINKISS GONNA BE S E X Y,True,en,0,1,2021-02-26 22:44:56,1365432691152281601,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['e', 'x', 'thats', 'right', 'choni', 'rainkiss', 'gonna', 'e', 'x']",e x thats right choni rainkiss gonna e x
wait why does everyone think it’s a choni centric episode in 5x08,False,en,10,0,2021-02-26 22:41:46,1365431891474661379,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['wait', 'everyone', 'think', 'choni', 'centric', 'episode', '5x08']",wait everyone think choni centric episode 5x08
feel like we’re not getting a choni kiss before toni leaves https://t.co/NOWVyZVhFC,False,en,14,1,2021-02-26 22:41:42,1365431876148547585,"{'neg': 0.169, 'neu': 0.651, 'pos': 0.181, 'compound': 0.0433}","['feel', 'like', 'getting', 'choni', 'kiss', 'toni', 'leaves']",feel like getting choni kiss toni leaves
@cherylstopaaz using my saved accounts to vote for choni rainkiss,False,en,1,0,2021-02-26 22:41:22,1365431794049429506,"{'neg': 0.0, 'neu': 0.763, 'pos': 0.237, 'compound': 0.4215}","['using', 'saved', 'accounts', 'vote', 'choni', 'rainkiss']",using saved accounts vote choni rainkiss
i think choni is cute but everytime i think of them i think of this girl who stanned them so hard and dyed her hair when toni did,False,en,3,0,2021-02-26 22:39:31,1365431328892735491,"{'neg': 0.084, 'neu': 0.843, 'pos': 0.073, 'compound': -0.0771}","['think', 'choni', 'cute', 'everytime', 'think', 'think', 'girl', 'stanned', 'hard', 'dyed', 'hair', 'toni']",think choni cute everytime think think girl stanned hard dyed hair toni
choni are all of those things 😼 https://t.co/WtFc15vPue,True,en,9,0,2021-02-26 22:38:58,1365431187917963266,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['choni', 'things']",choni things
Do we think she will do Choni justice https://t.co/5xkWWiv9PC,True,en,1,0,2021-02-26 22:38:52,1365431163960057856,"{'neg': 0.0, 'neu': 0.702, 'pos': 0.298, 'compound': 0.5267}","['think', 'choni', 'justice']",think choni justice
S E X Y THATS RIGHT CHONI RAINKISS GONNA BE S E X Y https://t.co/1ti4YkSz9Z,True,en,8,1,2021-02-26 22:38:36,1365431097937518594,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['e', 'x', 'thats', 'right', 'choni', 'rainkiss', 'gonna', 'e', 'x']",e x thats right choni rainkiss gonna e x
choni *SWANGS JOING WEDDING https://t.co/zoaiEH1aiP,True,en,7,0,2021-02-26 22:38:35,1365431091893567489,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['choni', 'swangs', 'joing', 'wedding']",choni swangs joing wedding
i think its time we all sit cheryl and toni down and force them to watch choni scenes on youtube and knock some sense into them remind them of WHAT THEY ARE PUSHING AWAY!!!!!!!,False,en,12,0,2021-02-26 22:38:06,1365430968648159234,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['think', 'time', 'sit', 'cheryl', 'toni', 'force', 'watch', 'choni', 'scenes', 'youtube', 'knock', 'sense', 'remind', 'pushing', 'away']",think time sit cheryl toni force watch choni scenes youtube knock sense remind pushing away
choni rain kiss when 😁🤔,False,en,1,0,2021-02-26 22:36:21,1365430531803009028,"{'neg': 0.0, 'neu': 0.588, 'pos': 0.412, 'compound': 0.4215}","['choni', 'rain', 'kiss']",choni rain kiss
i really just hope that toni's screentime before vanessa leaves doesn't revolve completely around choni + surrogacy plot :// i have many fears right now,False,en,15,1,2021-02-26 22:32:15,1365429498053881856,"{'neg': 0.108, 'neu': 0.77, 'pos': 0.122, 'compound': 0.0972}","['really', 'hope', 'toni', 'screentime', 'vanessa', 'leaves', 'revolve', 'completely', 'around', 'choni', 'surrogacy', 'plot', 'many', 'fears', 'right']",really hope toni screentime vanessa leaves revolve completely around choni surrogacy plot many fears right
thinking about the possible choni kiss in the rain 💭,False,en,5,2,2021-02-26 22:31:52,1365429402264367110,"{'neg': 0.0, 'neu': 0.741, 'pos': 0.259, 'compound': 0.4215}","['thinking', 'possible', 'choni', 'kiss', 'rain']",thinking possible choni kiss rain
i have a choni edit i made from december should i post it besties,False,en,0,0,2021-02-26 22:31:15,1365429248308228101,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['choni', 'edit', 'made', 'december', 'post', 'besties']",choni edit made december post besties
WHAT ABOUT choni proposal episode 8 😼,False,en,11,0,2021-02-26 22:29:45,1365428870141386763,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['choni', 'proposal', 'episode', '8']",choni proposal episode 8
"RT @chonistyles: ""THE QUEEN OF CHAOS STRIKES AGAIN""
CHERYL BLOSSOM IS BACK !!!! https://t.co/iobO3I0CLF",False,en,0,10,2021-02-26 22:27:03,1365428191045709824,"{'neg': 0.424, 'neu': 0.576, 'pos': 0.0, 'compound': -0.87}","['queen', 'chaos', 'strikes', 'cheryl', 'blossom', 'back']",queen chaos strikes cheryl blossom back
ok but we might actually get a choni love confession to rainkiss in episode 8 😼,False,en,15,0,2021-02-26 22:26:38,1365428083851988996,"{'neg': 0.0, 'neu': 0.598, 'pos': 0.402, 'compound': 0.8126}","['ok', 'might', 'actually', 'get', 'choni', 'love', 'confession', 'rainkiss', 'episode', '8']",ok might actually get choni love confession rainkiss episode 8
I keep saying I want a rain kiss. But if we actually get one? I WON’T KNOW HOW TO ACT. CHONI TWITTER WILL CRASH,False,en,44,7,2021-02-26 22:26:27,1365428037936947205,"{'neg': 0.14, 'neu': 0.693, 'pos': 0.167, 'compound': -0.0857}","['keep', 'saying', 'want', 'rain', 'kiss', 'actually', 'get', 'one', 'know', 'act', 'choni', 'twitter', 'crash']",keep saying want rain kiss actually get one know act choni twitter crash
"choni rain kiss will be the biggest collapse ever 
https://t.co/fTorYVILui",False,en,69,7,2021-02-26 22:25:33,1365427812174209024,"{'neg': 0.229, 'neu': 0.571, 'pos': 0.2, 'compound': -0.1027}","['choni', 'rain', 'kiss', 'biggest', 'collapse', 'ever']",choni rain kiss biggest collapse ever
@Aneshareowl Yeah 🤘😍,False,en,1,0,2021-02-26 22:25:05,1365427696260546561,"{'neg': 0.0, 'neu': 0.476, 'pos': 0.524, 'compound': 0.296}",['yeah'],yeah
All I know is I'm strictly team choni. — Me tooooo https://t.co/bTbWBn1jdR,False,en,1,0,2021-02-26 22:24:53,1365427645631107073,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['know', 'strictly', 'team', 'choni', 'tooooo']",know strictly team choni tooooo
RT @ruestopaz: when thunder rumbles while choni are arguing alone outside https://t.co/f9cu7Rjvzp,False,en,0,3,2021-02-26 22:23:05,1365427189534117888,"{'neg': 0.333, 'neu': 0.667, 'pos': 0.0, 'compound': -0.6124}","['thunder', 'rumbles', 'choni', 'arguing', 'alone', 'outside']",thunder rumbles choni arguing alone outside
RT @mylittlefaith: dream scenario is still choni get interrupted during an important talk in 508 and agree to meet somewhere later to finis…,False,en,0,2,2021-02-26 22:20:33,1365426555690876930,"{'neg': 0.08, 'neu': 0.691, 'pos': 0.229, 'compound': 0.4767}","['dream', 'scenario', 'still', 'choni', 'get', 'interrupted', 'important', 'talk', '508', 'agree', 'meet', 'somewhere', 'later', 'finis']",dream scenario still choni get interrupted important talk 508 agree meet somewhere later finis
CHONI SO TRUE https://t.co/20GYoVGMU2,False,en,0,0,2021-02-26 22:19:56,1365426398324658177,"{'neg': 0.0, 'neu': 0.397, 'pos': 0.603, 'compound': 0.6766}","['choni', 'true']",choni true
when we get a choni kiss right before vanessa goes on maternity leave and then we’re left on a cliffhanger until after the hiatus https://t.co/BAZMIfBuHC,False,en,7,0,2021-02-26 22:18:38,1365426073329152002,"{'neg': 0.048, 'neu': 0.84, 'pos': 0.112, 'compound': 0.3818}","['get', 'choni', 'kiss', 'right', 'vanessa', 'goes', 'maternity', 'leave', 'left', 'cliffhanger', 'hiatus']",get choni kiss right vanessa goes maternity leave left cliffhanger hiatus
@chonicarrington OK CHONI CENTRIC EP IS COMING 🙇‍♀️,False,en,0,0,2021-02-26 22:18:12,1365425964415672327,"{'neg': 0.0, 'neu': 0.705, 'pos': 0.295, 'compound': 0.4466}","['ok', 'choni', 'centric', 'ep', 'coming']",ok choni centric ep coming
discussing choni theories with irl who just agrees with everything i say but very passionately,False,en,5,0,2021-02-26 22:16:51,1365425624366645249,"{'neg': 0.0, 'neu': 0.651, 'pos': 0.349, 'compound': 0.7535}","['discussing', 'choni', 'theories', 'irl', 'agrees', 'everything', 'say', 'passionately']",discussing choni theories irl agrees everything say passionately
WAIT THERES GONNA BE A CHONI CENTRIC EP?  SOOOO TRUE,False,en,0,0,2021-02-26 22:15:45,1365425346187780099,"{'neg': 0.0, 'neu': 0.741, 'pos': 0.259, 'compound': 0.4215}","['wait', 'theres', 'gonna', 'choni', 'centric', 'ep', 'soooo', 'true']",wait theres gonna choni centric ep soooo true
when riverdale pulls a glee and has choni &amp; kangs have a joint wedding 🤩🤩🤩🤩,False,en,68,3,2021-02-26 22:14:08,1365424937683591169,"{'neg': 0.0, 'neu': 0.741, 'pos': 0.259, 'compound': 0.6369}","['riverdale', 'pulls', 'glee', 'choni', 'amp', 'kangs', 'joint', 'wedding']",riverdale pulls glee choni amp kangs joint wedding
@robynchoni true but other people (*cough bhs cough*) think of it as choni centric because the het couples were barely in it,False,en,1,0,2021-02-26 22:14:02,1365424912454803458,"{'neg': 0.0, 'neu': 0.917, 'pos': 0.083, 'compound': 0.2263}","['true', 'people', 'cough', 'bhs', 'cough', 'think', 'choni', 'centric', 'het', 'couples', 'barely']",true people cough bhs cough think choni centric het couples barely
RT @flirtytopaz: really thought we were going to get a choni kiss by 5x08 https://t.co/x1i77UPG94,False,en,0,5,2021-02-26 22:13:26,1365424764769157130,"{'neg': 0.0, 'neu': 0.823, 'pos': 0.177, 'compound': 0.4215}","['really', 'thought', 'going', 'get', 'choni', 'kiss', '5x08']",really thought going get choni kiss 5x08
CHONI CENTRIC EP IM SO READY,False,en,3,0,2021-02-26 22:13:10,1365424693738676234,"{'neg': 0.0, 'neu': 0.642, 'pos': 0.358, 'compound': 0.4201}","['choni', 'centric', 'ep', 'im', 'ready']",choni centric ep im ready
where y’all get this choni centric confirmation from just setting yourselves up for disappointment,False,en,4,0,2021-02-26 22:12:23,1365424500486131722,"{'neg': 0.202, 'neu': 0.798, 'pos': 0.0, 'compound': -0.5106}","['get', 'choni', 'centric', 'confirmation', 'setting', 'disappointment']",get choni centric confirmation setting disappointment
"RT @adoreschoni: i genuinely think that synopsis confirmed we're getting a choni love confession, here's how we still can win:",False,en,0,1,2021-02-26 22:12:23,1365424499814973452,"{'neg': 0.0, 'neu': 0.667, 'pos': 0.333, 'compound': 0.8402}","['genuinely', 'think', 'synopsis', 'confirmed', 'getting', 'choni', 'love', 'confession', 'still', 'win']",genuinely think synopsis confirmed getting choni love confession still win
@robynchoni the closest we got was 3x12 but even that wasn’t really “choni centric” they were just one of the bigger plots,False,en,2,0,2021-02-26 22:12:18,1365424479330045959,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['closest', 'got', '3x12', 'even', 'really', 'choni', 'centric', 'one', 'bigger', 'plots']",closest got 3x12 even really choni centric one bigger plots
