tweets,quote_status,language,favorite_count,retweet_count,time,id,processed_text,cleaned_tweets
"𝐓𝐄𝐗𝐓 𝐂𝐇𝐀𝐈𝐍!

like  this tweet to be added to betty's contact list and be sent a random text message. 

set post-time jump. riverdale characters only, oc's welcome!

this will act as a continuous text chain between our two muses!

retweet  to spread the word. https://t.co/pItXMYmVno",False,en,6,1,2021-02-22 18:07:41,1363913367442894853,"['like', 'tweet', 'added', 'betty', 'contact', 'list', 'sent', 'random', 'text', 'message', 'set', 'post', 'time', 'jump', 'riverdale', 'characters', 'oc', 'welcome', 'act', 'continuous', 'text', 'chain', 'two', 'muses', 'spread', 'word']",like tweet added betty contact list sent random text message set post time jump riverdale characters oc welcome act continuous text chain two muses spread word
"Riverdale Season 5 ""Toni's Time Jump"" Featurette (HD) #RiverdaleSeason5
#Riverdale

https://t.co/eRtgAdLnVM https://t.co/cEsT6Wf4FX",False,en,1,0,2021-02-22 18:02:25,1363912040293761026,"['riverdale', 'season', '5', 'toni', 'time', 'jump', 'featurette', 'hd', 'riverdaleseason5', 'riverdale']",riverdale season 5 toni time jump featurette hd riverdaleseason5 riverdale
"RT @tvpromosdb: Riverdale Season 5 ""Toni's Time Jump"" Featurette (HD) https://t.co/ixKj6pMy3J",False,en,0,1,2021-02-22 17:23:51,1363902336058408960,"['riverdale', 'season', '5', 'toni', 'time', 'jump', 'featurette', 'hd']",riverdale season 5 toni time jump featurette hd
@KyleAEW @samhighfill I would love to see #Riverdale do webisodes or something set within the 7 year time jump! I’m really liking the soft reboot so far!,False,en,0,0,2021-02-22 17:19:55,1363901344520798209,"['would', 'love', 'see', 'riverdale', 'webisodes', 'something', 'set', 'within', '7', 'year', 'time', 'jump', 'really', 'liking', 'soft', 'reboot', 'far']",would love see riverdale webisodes something set within 7 year time jump really liking soft reboot far
"Riverdale Season 5 ""Toni's Time Jump"" Featurette (HD) https://t.co/ixKj6pMy3J",False,en,0,1,2021-02-22 17:18:32,1363900998582890496,"['riverdale', 'season', '5', 'toni', 'time', 'jump', 'featurette', 'hd']",riverdale season 5 toni time jump featurette hd
📷 It’s nice to see #bettycooper hair down in the time jump #riverdale #lilireinhart https://t.co/X5iBB8ec9t https://t.co/9JYIeWbQz9,False,en,0,0,2021-02-22 16:59:46,1363896274475442180,"['nice', 'see', 'bettycooper', 'hair', 'time', 'jump', 'riverdale', 'lilireinhart']",nice see bettycooper hair time jump riverdale lilireinhart
"⠀
for the starter to be set post the riverdale time jump like this tweet.

due to how much things have changed by the time the timejump is done i may dm to plot our characters relationship post / pre timejump.

https://t.co/hjctQglNFi
⠀",False,en,0,0,2021-02-22 16:14:23,1363884851666046979,"['starter', 'set', 'post', 'riverdale', 'time', 'jump', 'like', 'tweet', 'due', 'much', 'things', 'changed', 'time', 'timejump', 'done', 'may', 'dm', 'plot', 'characters', 'relationship', 'post', 'pre', 'timejump']",starter set post riverdale time jump like tweet due much things changed time timejump done may dm plot characters relationship post pre timejump
"RT @tvpromosdb: Riverdale Season 5 ""Alice's Time Jump"" Featurette (HD) https://t.co/ehox8X4hBU",False,en,0,2,2021-02-22 16:13:57,1363884743662723076,"['riverdale', 'season', '5', 'alice', 'time', 'jump', 'featurette', 'hd']",riverdale season 5 alice time jump featurette hd
Ok I’m just catching up on riverdale since the time jump and Toni is PREGNANT???? What #Riverdale https://t.co/cTEd31p6ot,False,en,0,0,2021-02-22 16:03:37,1363882144406384641,"['ok', 'catching', 'riverdale', 'since', 'time', 'jump', 'toni', 'pregnant', 'riverdale']",ok catching riverdale since time jump toni pregnant riverdale
I don't get it what was point of riverdale season 5 ? Time jump has really made the show dull,False,en,1,0,2021-02-22 12:57:20,1363835264037232640,"['get', 'point', 'riverdale', 'season', '5', 'time', 'jump', 'really', 'made', 'show', 'dull']",get point riverdale season 5 time jump really made show dull
Not Riverdale saying the time jump is a fresh start and then just having the four main characters become teachers instead of students,False,en,2,0,2021-02-22 12:51:25,1363833775298338816,"['riverdale', 'saying', 'time', 'jump', 'fresh', 'start', 'four', 'main', 'characters', 'become', 'teachers', 'instead', 'students']",riverdale saying time jump fresh start four main characters become teachers instead students
"RT @joelmeadows1: Watch A Featurette On Alice's Time Jump
https://t.co/V91xOSiTNN @AlasdairStuart @PaulDBrazill @comiccrushpaul @JodyWeitzm…",False,en,0,2,2021-02-22 12:10:38,1363823510179749893,"['watch', 'featurette', 'alice', 'time', 'jump']",watch featurette alice time jump
"📹 televisionpromos: Riverdale Season 5 “Alice’s Time Jump” Featurette - BULLDOG PRIDE — Archie, Betty, Veronica and Jughead prepare for their first day as Riverdale High’s newest teachers. Veronica introduces her husband Chad to the group... https://t.co/24hLl92sZj",False,en,0,0,2021-02-22 12:07:08,1363822631271739392,"['televisionpromos', 'riverdale', 'season', '5', 'alice', 'time', 'jump', 'featurette', 'bulldog', 'pride', 'archie', 'betty', 'veronica', 'jughead', 'prepare', 'first', 'day', 'riverdale', 'high', 'newest', 'teachers', 'veronica', 'introduces', 'husband', 'chad', 'group']",televisionpromos riverdale season 5 alice time jump featurette bulldog pride archie betty veronica jughead prepare first day riverdale high newest teachers veronica introduces husband chad group
Woah. TIME JUMP #Riverdale,False,en,0,0,2021-02-22 08:33:55,1363768972294770691,"['woah', 'time', 'jump', 'riverdale']",woah time jump riverdale
"RT @abnormallyadam: I'm loving the time jump, best thing #riverdale ever did, storylines are fresh, drama is HOT, and everything is WORKING…",False,en,0,8,2021-02-22 08:19:13,1363765272985800704,"['loving', 'time', 'jump', 'best', 'thing', 'riverdale', 'ever', 'storylines', 'fresh', 'drama', 'hot', 'everything', 'working']",loving time jump best thing riverdale ever storylines fresh drama hot everything working
Watch A Featurette On Alice's Time Jump In Riverdale Season Five https://t.co/V91xOSiTNN via @joelmeadows1,False,en,0,0,2021-02-22 07:57:48,1363759885373091841,"['watch', 'featurette', 'alice', 'time', 'jump', 'riverdale', 'season', 'five', 'via']",watch featurette alice time jump riverdale season five via
"Watch A Featurette On Alice's Time Jump
https://t.co/V91xOSiTNN @AlasdairStuart @PaulDBrazill @comiccrushpaul @JodyWeitzman @CW_Riverdale @RiverdaleWriter #RiverdaleSeason5",False,en,3,2,2021-02-22 07:57:22,1363759773611655168,"['watch', 'featurette', 'alice', 'time', 'jump', 'riverdaleseason5']",watch featurette alice time jump riverdaleseason5
Watch A Featurette On Alice’s Time Jump In Riverdale Season Five https://t.co/RKxrkWZOIl,False,en,0,0,2021-02-22 07:53:44,1363758862214422530,"['watch', 'featurette', 'alice', 'time', 'jump', 'riverdale', 'season', 'five']",watch featurette alice time jump riverdale season five
Riverdale Season 5 - Alice's Time Jump --&gt; https://t.co/gjQL72Yw8A  #Riverdale #Season5,False,en,0,0,2021-02-22 06:20:11,1363735319267393536,"['riverdale', 'season', '5', 'alice', 'time', 'jump', 'gt', 'riverdale', 'season5']",riverdale season 5 alice time jump gt riverdale season5
"RT @bestarchiebetty: Betty holding a drink for the two while they are working together omg they are so sexy in the time jump🔥

#Riverdale #…",False,en,0,29,2021-02-22 06:09:04,1363732522400509957,"['betty', 'holding', 'drink', 'two', 'working', 'together', 'omg', 'sexy', 'time', 'jump', 'riverdale']",betty holding drink two working together omg sexy time jump riverdale
Riverdale Season 5 - Kevin’s Time Jump --&gt; https://t.co/CijIw5E2NG  #Riverdale #Season5,False,en,0,0,2021-02-22 05:56:14,1363729290798518273,"['riverdale', 'season', '5', 'kevin', 'time', 'jump', 'gt', 'riverdale', 'season5']",riverdale season 5 kevin time jump gt riverdale season5
the seven year time jump putting them in their mid 20s on riverdale is inspired and i'm really excited for the rest of the season,False,en,1,0,2021-02-22 04:57:19,1363714462121885697,"['seven', 'year', 'time', 'jump', 'putting', 'mid', '20s', 'riverdale', 'inspired', 'really', 'excited', 'rest', 'season']",seven year time jump putting mid 20s riverdale inspired really excited rest season
Riverdale shit the bed since this time jump. Jug is even harder to bear than he first was,False,en,0,0,2021-02-22 02:21:25,1363675230770716672,"['riverdale', 'shit', 'bed', 'since', 'time', 'jump', 'jug', 'even', 'harder', 'bear', 'first']",riverdale shit bed since time jump jug even harder bear first
let’s talk about how both marvel and riverdale had a 5 year time jump... notice how betty’s love interest and brother survived tho 😹❓,False,en,4,0,2021-02-22 02:06:41,1363671520904552450,"['let', 'talk', 'marvel', 'riverdale', '5', 'year', 'time', 'jump', 'notice', 'betty', 'love', 'interest', 'brother', 'survived', 'tho']",let talk marvel riverdale 5 year time jump notice betty love interest brother survived tho
okay i’m watching the riverdale time jump episodes now it’s already so hilarious,False,en,25,1,2021-02-22 00:13:06,1363642939520348161,"['okay', 'watching', 'riverdale', 'time', 'jump', 'episodes', 'already', 'hilarious']",okay watching riverdale time jump episodes already hilarious
"RT @azalben: More #Riverdale updates! We now have the official synopsis for the first post-time jump episode, which is named... “Chapter Ei…",False,en,0,12,2021-02-22 00:00:37,1363639797609336834,"['riverdale', 'updates', 'official', 'synopsis', 'first', 'post', 'time', 'jump', 'episode', 'named', 'chapter', 'ei']",riverdale updates official synopsis first post time jump episode named chapter ei
RT @azalben: Had a nice chat with #Riverdale's @DrewRayTanner in advance of tonight's graduation episode about his journey to series regula…,False,en,0,29,2021-02-21 23:59:03,1363639404779229185,"['nice', 'chat', 'riverdale', 'advance', 'tonight', 'graduation', 'episode', 'journey', 'series', 'regula']",nice chat riverdale advance tonight graduation episode journey series regula
RT @EW: EW has an exclusive first look at the #Riverdale gang following the series' seven-year time jump.​ https://t.co/XXosBIssVJ,False,en,0,349,2021-02-21 23:58:56,1363639375117041675,"['ew', 'exclusive', 'first', 'look', 'riverdale', 'gang', 'following', 'series', 'seven', 'year', 'time', 'jump']",ew exclusive first look riverdale gang following series seven year time jump
"RT @azalben: Next, a deep dive into the #Riverdale graduation episode as a whole, and in particular how Jughead's lonely, sad ending reverb…",False,en,0,7,2021-02-21 23:57:43,1363639065426481153,"['next', 'deep', 'dive', 'riverdale', 'graduation', 'episode', 'whole', 'particular', 'jughead', 'lonely', 'sad', 'ending', 'reverb']",next deep dive riverdale graduation episode whole particular jughead lonely sad ending reverb
"RT @azalben: I've combed through all the new #Riverdale pictures, teasers and more to bring you 25 things to look out for as the show jumps…",False,en,0,55,2021-02-21 23:57:29,1363639008681746438,"['combed', 'new', 'riverdale', 'pictures', 'teasers', 'bring', '25', 'things', 'look', 'show', 'jumps']",combed new riverdale pictures teasers bring 25 things look show jumps
RT @RacistRiverdale: remember when this hunk said no one who is together when the time jump happens will stay together or are endgame? #Bar…,False,en,0,2,2021-02-21 21:15:21,1363598207947862021,"['remember', 'hunk', 'said', 'one', 'together', 'time', 'jump', 'happens', 'stay', 'together', 'endgame', 'bar']",remember hunk said one together time jump happens stay together endgame bar
#Bughead post Time jump. ✨💛 #Riverdale https://t.co/Afn0VeEqBx,False,en,9,0,2021-02-21 21:06:00,1363595855157207040,"['bughead', 'post', 'time', 'jump', 'riverdale']",bughead post time jump riverdale
"RT @NetflixLifee: What do you think of the #Riverdale time jump so far? 

@DROFLIMDUDE1 and @bryceolin break it down on the latest Netflix…",False,en,0,2,2021-02-21 20:08:13,1363581310372044806,"['think', 'riverdale', 'time', 'jump', 'far', 'break', 'latest', 'netflix']",think riverdale time jump far break latest netflix
#Bughead post Time jump. ✨ #Riverdale https://t.co/YPMocZC1a6,False,en,37,4,2021-02-21 20:05:57,1363580741351854081,"['bughead', 'post', 'time', 'jump', 'riverdale']",bughead post time jump riverdale
"What do you think of the #Riverdale time jump so far? 

@DROFLIMDUDE1 and @bryceolin break it down on the latest Netflix Life Podcast 🚿 🎨 📖 

#BARCHIETIMEJUMP 

Subscribe ⤵️

Apple: https://t.co/BI23yTSutp
Spotify: https://t.co/Gw7bxZp0wv
Google: https://t.co/i4VhxoDEpD",False,en,8,2,2021-02-21 20:00:00,1363579243519565825,"['think', 'riverdale', 'time', 'jump', 'far', 'break', 'latest', 'netflix', 'life', 'podcast', 'barchietimejump', 'subscribe', 'apple', 'spotify', 'google']",think riverdale time jump far break latest netflix life podcast barchietimejump subscribe apple spotify google
RT @gldustnicks: riverdale season 5 post time jump (504) veronica lodge - st tropez (party girl) lana del rey unreleased https://t.co/HySRz…,False,en,0,1,2021-02-21 19:34:46,1363572893251084291,"['riverdale', 'season', '5', 'post', 'time', 'jump', '504', 'veronica', 'lodge', 'st', 'tropez', 'party', 'girl', 'lana', 'del', 'rey', 'unreleased']",riverdale season 5 post time jump 504 veronica lodge st tropez party girl lana del rey unreleased
"WATCH: Riverdale Time Jump - ""Alice Cooper""! https://t.co/hboGGk3M6r 

@madchenamick #barchie #falice #riverdale https://t.co/GBkhVaG3Le",False,en,1,0,2021-02-21 19:24:38,1363570345433853954,"['watch', 'riverdale', 'time', 'jump', 'alice', 'cooper', 'barchie', 'falice', 'riverdale']",watch riverdale time jump alice cooper barchie falice riverdale
"WATCH: Casey Cott talks Riverdale Time Jump! https://t.co/S4tXQW1vLd 

#barchie #kangs #riverdale #varchie https://t.co/uOeJtbygnP",False,en,2,0,2021-02-21 18:43:27,1363559981589684225,"['watch', 'casey', 'cott', 'talks', 'riverdale', 'time', 'jump', 'barchie', 'kangs', 'riverdale', 'varchie']",watch casey cott talks riverdale time jump barchie kangs riverdale varchie
"+ ||. someone doesn’t know how to do the math properly. 

According to Aria back in season one, The Liars were born in 1994. They should’ve graduated in season 3, 2012. Riverdale’s time jump was a lot neater and executed perfectly. Marlene’s just...not perfectly executed.",False,en,0,0,2021-02-21 18:32:20,1363557181488910340,"['someone', 'know', 'math', 'properly', 'according', 'aria', 'back', 'season', 'one', 'liars', 'born', '1994', 'graduated', 'season', '3', '2012', 'riverdale', 'time', 'jump', 'lot', 'neater', 'executed', 'perfectly', 'marlene', 'perfectly', 'executed']",someone know math properly according aria back season one liars born 1994 graduated season 3 2012 riverdale time jump lot neater executed perfectly marlene perfectly executed
Watch Riverdale Season 5 Series – Alice’s Jump Time (HD) https://t.co/8FW0orZHjp https://t.co/HgS6xytQPB,False,en,0,0,2021-02-21 18:15:25,1363552925042184194,"['watch', 'riverdale', 'season', '5', 'series', 'alice', 'jump', 'time', 'hd']",watch riverdale season 5 series alice jump time hd
Basically the two shows exist in the same world. Some characters cross over and storylines link! But it’s so much more chill than Riverdale! I great story of a group of young adults trying to make it in New York ❤️ I believe it is in line with part of Riverdale’s time jump https://t.co/RX4s3mxyMq,False,en,0,0,2021-02-21 17:48:06,1363546049793687552,"['basically', 'two', 'shows', 'exist', 'world', 'characters', 'cross', 'storylines', 'link', 'much', 'chill', 'riverdale', 'great', 'story', 'group', 'young', 'adults', 'trying', 'make', 'new', 'york', 'believe', 'line', 'part', 'riverdale', 'time', 'jump']",basically two shows exist world characters cross storylines link much chill riverdale great story group young adults trying make new york believe line part riverdale time jump
"Riverdale Season 5 ""Alice's Time Jump"" Featurette (HD)
#RiverdaleSeason5
#Riverdale

https://t.co/TlLRDoCgBw https://t.co/Ps5pruiMKq",False,en,1,0,2021-02-21 17:30:53,1363541718411452418,"['riverdale', 'season', '5', 'alice', 'time', 'jump', 'featurette', 'hd', 'riverdaleseason5', 'riverdale']",riverdale season 5 alice time jump featurette hd riverdaleseason5 riverdale
"Riverdale Season 5 ""Alice's Time Jump"" Featurette (HD) https://t.co/ehox8X4hBU",False,en,0,2,2021-02-21 17:24:01,1363539989863129091,"['riverdale', 'season', '5', 'alice', 'time', 'jump', 'featurette', 'hd']",riverdale season 5 alice time jump featurette hd
.@madchenamick talks briefly about Alice Cooper's trek seven years into the future in this behind the scenes look at #Riverdale season five. Watch new episodes Wednesdays on #TheCW @cw_riverdale @TheCW https://t.co/RihxxQlMT5 https://t.co/8JaUIZdlsT,False,en,0,0,2021-02-21 17:21:02,1363539239636451339,"['talks', 'briefly', 'alice', 'cooper', 'trek', 'seven', 'years', 'future', 'behind', 'scenes', 'look', 'riverdale', 'season', 'five', 'watch', 'new', 'episodes', 'wednesdays', 'thecw']",talks briefly alice cooper trek seven years future behind scenes look riverdale season five watch new episodes wednesdays thecw
@KissesA94 Yep exactly I always compare Riverdale to exactly how PLL handled their time jump with all of the main couples separated and then slowly each one of them got back together which is so unrealistic but super predictable too.,False,en,1,0,2021-02-21 15:59:34,1363518738037940225,"['yep', 'exactly', 'always', 'compare', 'riverdale', 'exactly', 'pll', 'handled', 'time', 'jump', 'main', 'couples', 'separated', 'slowly', 'one', 'got', 'back', 'together', 'unrealistic', 'super', 'predictable']",yep exactly always compare riverdale exactly pll handled time jump main couples separated slowly one got back together unrealistic super predictable
Watch A Featurette On Kevin's Time Jump In Riverdale Season Five https://t.co/PAZDuq6R4L via @joelmeadows1,False,en,0,0,2021-02-21 15:11:46,1363506708828553216,"['watch', 'featurette', 'kevin', 'time', 'jump', 'riverdale', 'season', 'five', 'via']",watch featurette kevin time jump riverdale season five via
"RT @joelmeadows1: Watch A Featurette On Kevin's Time Jump In Riverdale Season Five
https://t.co/PAZDuq6R4L @AlasdairStuart @PaulDBrazill @c…",False,en,0,1,2021-02-21 15:10:52,1363506481283350535,"['watch', 'featurette', 'kevin', 'time', 'jump', 'riverdale', 'season', 'five', 'c']",watch featurette kevin time jump riverdale season five c
"Watch A Featurette On Kevin's Time Jump In Riverdale Season Five
https://t.co/PAZDuq6R4L @AlasdairStuart @PaulDBrazill @comiccrushpaul @JodyWeitzman @CW_Riverdale @RiverdaleWriter #Riverdale #RiverdaleSeason5",False,en,2,1,2021-02-21 15:10:28,1363506381777731587,"['watch', 'featurette', 'kevin', 'time', 'jump', 'riverdale', 'season', 'five', 'riverdale', 'riverdaleseason5']",watch featurette kevin time jump riverdale season five riverdale riverdaleseason5
Watch A Featurette On Kevin Time Jump In Riverdale Season Five https://t.co/PAZDuq6R4L,False,en,0,0,2021-02-21 15:08:04,1363505774794833922,"['watch', 'featurette', 'kevin', 'time', 'jump', 'riverdale', 'season', 'five']",watch featurette kevin time jump riverdale season five
RT @GameSpot: The CW teen drama jumped ahead seven years. Here's how all the characters are faring in season 5 of Riverdale... https://t.co…,False,en,0,3,2021-02-21 13:58:41,1363488317598167044,"['cw', 'teen', 'drama', 'jumped', 'ahead', 'seven', 'years', 'characters', 'faring', 'season', '5', 'riverdale']",cw teen drama jumped ahead seven years characters faring season 5 riverdale
the only reason why i keep on watching riverdale is because of bughead the fuck i'll just pretend i did not search and knew about the seven-year time jump on s5 and treat it as if s5 doesnt exist 🕳🏃‍♀️,False,en,0,0,2021-02-21 13:36:34,1363482750162927621,"['reason', 'keep', 'watching', 'riverdale', 'bughead', 'fuck', 'pretend', 'search', 'knew', 'seven', 'year', 'time', 'jump', 's5', 'treat', 's5', 'doesnt', 'exist']",reason keep watching riverdale bughead fuck pretend search knew seven year time jump s5 treat s5 doesnt exist
"RT @RiverdaleDark: Archie and the gang are back in town after the seven year time jump, and jumping in that shower, so let's recap #Riverda…",False,en,0,7,2021-02-21 13:14:21,1363477159172599811,"['archie', 'gang', 'back', 'town', 'seven', 'year', 'time', 'jump', 'jumping', 'shower', 'let', 'recap', 'riverda']",archie gang back town seven year time jump jumping shower let recap riverda
"RT @IrascibleSatire: Hoᥣd oᥒ....ᥣᥲst ᥒιght ᥕᥲs ᥲ ρᥣoყ to gᥱt mᥱ to rᥱᥲd ყoᥙr book?

Riverdale | Time jump | RP21+ |Struggling writer | Dark…",False,en,0,6,2021-02-21 13:12:10,1363476607986524161,"['ho', 'st', 'ght', 'g', 'r', 'r', 'book', 'riverdale', 'time', 'jump', 'rp21', 'struggling', 'writer', 'dark']",ho st ght g r r book riverdale time jump rp21 struggling writer dark
@xoxo_barchie I hope so! Hopefully Riverdale changes things up with them because this time jump was amazing at giving them a clean slate for new things!,False,en,0,0,2021-02-21 12:37:43,1363467939370926080,"['hope', 'hopefully', 'riverdale', 'changes', 'things', 'time', 'jump', 'amazing', 'giving', 'clean', 'slate', 'new', 'things']",hope hopefully riverdale changes things time jump amazing giving clean slate new things
@SamHowe14 At least there’s been a seven year time jump in Riverdale lol now everyone can play their age,False,en,0,0,2021-02-21 10:16:31,1363432406385119233,"['least', 'seven', 'year', 'time', 'jump', 'riverdale', 'lol', 'everyone', 'play', 'age']",least seven year time jump riverdale lol everyone play age
"RT @sarahfalcore: Riverdale before the 7 year time jump: It's 2020!
Riverdale after the 7 year time jump: It's 2021! https://t.co/gcCgXnXfaa",False,en,0,1,2021-02-21 10:15:56,1363432257747353600,"['riverdale', '7', 'year', 'time', 'jump', '2020', 'riverdale', '7', 'year', 'time', 'jump', '2021']",riverdale 7 year time jump 2020 riverdale 7 year time jump 2021
"Riverdale Season 5: Here’s Where Every Character Is, Post Time-Jump 
Check it out https://t.co/OMjXAZrr1A
•
•
•
•
•
#gamer #gaming #ps4 #videogames #xbox #xboxone #games #gamergirl #playstation #game",False,en,0,1,2021-02-21 08:52:01,1363411139565150208,"['riverdale', 'season', '5', 'every', 'character', 'post', 'time', 'jump', 'check', 'gamer', 'gaming', 'ps4', 'videogames', 'xbox', 'xboxone', 'games', 'gamergirl', 'playstation', 'game']",riverdale season 5 every character post time jump check gamer gaming ps4 videogames xbox xboxone games gamergirl playstation game
"This time jump is painful.
#Riverdale",False,en,0,0,2021-02-21 07:55:49,1363396995902107649,"['time', 'jump', 'painful', 'riverdale']",time jump painful riverdale
"ICYMI: #Riverdale stars #LiliReinhart, #ColeSprouse, #CaseyCott, #ErinnWestbrook, and #DrewRayTanner discuss the impact of the Season 5 #timejump. #TheCW #Archie #Betty #Jughead #Veronica https://t.co/kab2DQgHGJ",False,en,2,0,2021-02-21 06:38:08,1363377446259724292,"['icymi', 'riverdale', 'stars', 'lilireinhart', 'colesprouse', 'caseycott', 'erinnwestbrook', 'drewraytanner', 'discuss', 'impact', 'season', '5', 'timejump', 'thecw', 'archie', 'betty', 'jughead', 'veronica']",icymi riverdale stars lilireinhart colesprouse caseycott erinnwestbrook drewraytanner discuss impact season 5 timejump thecw archie betty jughead veronica
"alright time to watch some time jump riverdale, this'll be interesting",False,en,0,0,2021-02-21 06:38:03,1363377424617021440,"['alright', 'time', 'watch', 'time', 'jump', 'riverdale', 'interesting']",alright time watch time jump riverdale interesting
"Why am I doing this* to myself? It’s like I enjoy suffering. 

*watching time jump Riverdale",False,en,1,0,2021-02-21 05:27:58,1363359787690299398,"['like', 'enjoy', 'suffering', 'watching', 'time', 'jump', 'riverdale']",like enjoy suffering watching time jump riverdale
"Loving The #Riverdale time jump... only thing that is kinda strange is that they now call their friends' parents by their first names... Alice, Tom, Hiram... when I came back from Uni &amp; to this day I call my friends' parents Mrs.  Ms. Mr. &amp; all my elders...",False,en,3,0,2021-02-21 04:49:29,1363350105504550919,"['loving', 'riverdale', 'time', 'jump', 'thing', 'kinda', 'strange', 'call', 'friends', 'parents', 'first', 'names', 'alice', 'tom', 'hiram', 'came', 'back', 'uni', 'amp', 'day', 'call', 'friends', 'parents', 'mrs', 'ms', 'mr', 'amp', 'elders']",loving riverdale time jump thing kinda strange call friends parents first names alice tom hiram came back uni amp day call friends parents mrs ms mr amp elders
"bat shit crazy overdramatic lesbian trapped in her own gothic horror house battling a curse based off a centuries old ghost story spending her days doing nothing but painting, riverdale's time jump is the most absurd thing but cheryl blossom is literally living my dream life",False,en,1,0,2021-02-21 03:42:30,1363333246231183362,"['bat', 'shit', 'crazy', 'overdramatic', 'lesbian', 'trapped', 'gothic', 'horror', 'house', 'battling', 'curse', 'based', 'centuries', 'old', 'ghost', 'story', 'spending', 'days', 'nothing', 'painting', 'riverdale', 'time', 'jump', 'absurd', 'thing', 'cheryl', 'blossom', 'literally', 'living', 'dream', 'life']",bat shit crazy overdramatic lesbian trapped gothic horror house battling curse based centuries old ghost story spending days nothing painting riverdale time jump absurd thing cheryl blossom literally living dream life
they really went all in on KJ Apa's hair since the time jump didn't they? #Riverdale,False,en,0,0,2021-02-21 03:42:11,1363333169362202627,"['really', 'went', 'kj', 'apa', 'hair', 'since', 'time', 'jump', 'riverdale']",really went kj apa hair since time jump riverdale
RT @RiverdaleUnite: Did....Did Casey just hint in Kevin's time jump video that he will be getting married to Fangs and Toni's baby will be…,False,en,0,1,2021-02-21 03:22:50,1363328298466557953,"['casey', 'hint', 'kevin', 'time', 'jump', 'video', 'getting', 'married', 'fangs', 'toni', 'baby']",casey hint kevin time jump video getting married fangs toni baby
Riverdale was so good until that 7 year time jump like why 🙃,False,en,0,0,2021-02-21 01:42:45,1363303110572138496,"['riverdale', 'good', '7', 'year', 'time', 'jump', 'like']",riverdale good 7 year time jump like
"RT @SingleBestScene: Here are *some* time jump thoughts!
1) FINALLY Toni has a story
2) it’s nice that all these actors can look their age…",False,en,0,1,2021-02-21 01:03:15,1363293171602444288,"['time', 'jump', 'thoughts', '1', 'finally', 'toni', 'story', '2', 'nice', 'actors', 'look', 'age']",time jump thoughts 1 finally toni story 2 nice actors look age
I know it’s only 2 episodes in and they’re still laying the groundwork for it butttt... really not feeling time jump #Riverdale. Betty seems like a completely different person. The show just seems dull right now. Hope I’ll grow to enjoy it as it gets further on though.,False,en,0,0,2021-02-20 23:22:00,1363267690127908865,"['know', '2', 'episodes', 'still', 'laying', 'groundwork', 'butttt', 'really', 'feeling', 'time', 'jump', 'riverdale', 'betty', 'seems', 'like', 'completely', 'different', 'person', 'show', 'seems', 'dull', 'right', 'hope', 'grow', 'enjoy', 'gets', 'though']",know 2 episodes still laying groundwork butttt really feeling time jump riverdale betty seems like completely different person show seems dull right hope grow enjoy gets though
"RT @NetflixLifee: 🚨 New Netflix Life Podcast 🚨

Hosts @DROFLIMDUDE1 and @bryceolin talk: 
- #StrangerThings season 4 new character, Yuri
-…",False,en,0,4,2021-02-20 22:22:05,1363252611801964544,"['new', 'netflix', 'life', 'podcast', 'hosts', 'talk', 'strangerthings', 'season', '4', 'new', 'character', 'yuri']",new netflix life podcast hosts talk strangerthings season 4 new character yuri
hi so I just wanted to share the galaxy brain take that sylvia and I realized while recording for the podcast today that the time jump between barber of seville and the marriage of figaro is just like the time jump in s5 of riverdale,False,en,11,0,2021-02-20 22:21:50,1363252548208128002,"['hi', 'wanted', 'share', 'galaxy', 'brain', 'take', 'sylvia', 'realized', 'recording', 'podcast', 'today', 'time', 'jump', 'barber', 'seville', 'marriage', 'figaro', 'like', 'time', 'jump', 's5', 'riverdale']",hi wanted share galaxy brain take sylvia realized recording podcast today time jump barber seville marriage figaro like time jump s5 riverdale
Casey Cott talks briefly about Kevin Keller's trek seven years into the future in this behind the scenes look at Riverdale season five. Watch new episodes Wednesdays on The CW. https://t.co/5E1tzAI5wJ https://t.co/24sboZ1uCr,False,en,0,0,2021-02-20 22:05:02,1363248321884733441,"['casey', 'cott', 'talks', 'briefly', 'kevin', 'keller', 'trek', 'seven', 'years', 'future', 'behind', 'scenes', 'look', 'riverdale', 'season', 'five', 'watch', 'new', 'episodes', 'wednesdays', 'cw']",casey cott talks briefly kevin keller trek seven years future behind scenes look riverdale season five watch new episodes wednesdays cw
so I just catched up on riverdale and basically after the time jump veronica say it's 2021 but like fred tombstone said he died in 2019 and the time jump is supposed to be of 7 years... congrats to riverdale's writers to be just as dumb at maths and logics as the mcu 👏,False,en,2,0,2021-02-20 21:23:25,1363237847013199876,"['catched', 'riverdale', 'basically', 'time', 'jump', 'veronica', 'say', '2021', 'like', 'fred', 'tombstone', 'said', 'died', '2019', 'time', 'jump', 'supposed', '7', 'years', 'congrats', 'riverdale', 'writers', 'dumb', 'maths', 'logics', 'mcu']",catched riverdale basically time jump veronica say 2021 like fred tombstone said died 2019 time jump supposed 7 years congrats riverdale writers dumb maths logics mcu
