tweets,quote_status,language,favorite_count,retweet_count,time,id,rating,processed_text,cleaned_tweets
it’s so obvious that falice are still together 🥺🥺🥺🥺🥺 — yeah &lt;\3 it’s nice but they’re clearly not doing great and it makes it kind of bittersweet  https://t.co/HTJ5UYtmnp,False,en,6,0,2021-02-22 01:50:45,1363667515063304194,"{'neg': 0.179, 'neu': 0.622, 'pos': 0.199, 'compound': -0.0722}","['obvious', 'falice', 'still', 'together', 'yeah', 'lt', '3', 'nice', 'clearly', 'great', 'makes', 'kind', 'bittersweet']",obvious falice still together yeah lt 3 nice clearly great makes kind bittersweet
this season could’ve been falice’s best one yet😔 — a crime we didn’t get to see alice with fp when she looks this fine but i digress 😪 https://t.co/YIBTE52TG1,False,en,5,0,2021-02-22 01:47:49,1363666775766925319,"{'neg': 0.079, 'neu': 0.776, 'pos': 0.145, 'compound': 0.2144}","['season', 'could', 'falice', 'best', 'one', 'yet', 'crime', 'get', 'see', 'alice', 'fp', 'looks', 'fine', 'digress']",season could falice best one yet crime get see alice fp looks fine digress
"if skeet were to ever come back what would u want to see for falice — now the thing is whilst it’s clear that they’re still together, i don’t think they’re in a good place? like alice is clearly not doing well, there is no reason … https://t.co/kp5MCfZ8A0",False,en,5,0,2021-02-22 00:34:48,1363648398876934144,"{'neg': 0.077, 'neu': 0.692, 'pos': 0.231, 'compound': 0.7897}","['skeet', 'ever', 'come', 'back', 'would', 'u', 'want', 'see', 'falice', 'thing', 'whilst', 'clear', 'still', 'together', 'think', 'good', 'place', 'like', 'alice', 'clearly', 'well', 'reason']",skeet ever come back would u want see falice thing whilst clear still together think good place like alice clearly well reason
"RT @azalben: There were a lot of grueling break-ups in this week's #Riverdale, and #Falice was (sort of) one of them. But there was one lit…",False,en,0,10,2021-02-21 23:57:42,1363639061433503746,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['lot', 'grueling', 'break', 'ups', 'week', 'riverdale', 'falice', 'sort', 'one', 'one', 'lit']",lot grueling break ups week riverdale falice sort one one lit
RT @jchnnysbqrchie: post the cobra kai character awards now or tomorrow?,False,en,0,1,2021-02-21 23:50:01,1363637130639990786,"{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.4588}","['post', 'cobra', 'kai', 'character', 'awards', 'tomorrow']",post cobra kai character awards tomorrow
RT @mockingjaays: omg 5k views 😏 https://t.co/j10NWv1mO3,False,en,0,3,2021-02-21 23:48:59,1363636868730953729,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['omg', '5k', 'views']",omg 5k views
"aka barchie married with their little kids running running around, choni married with toni’s kid and other kids that they will have, kang’s married with kids, falice together again, and veggie married with kids",False,en,35,0,2021-02-21 23:20:23,1363629671842258947,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['aka', 'barchie', 'married', 'little', 'kids', 'running', 'running', 'around', 'choni', 'married', 'toni', 'kid', 'kids', 'kang', 'married', 'kids', 'falice', 'together', 'veggie', 'married', 'kids']",aka barchie married little kids running running around choni married toni kid kids kang married kids falice together veggie married kids
"Life without #Falice is just wrong! No, Alice, that is NOT your story! #FaliceisEndgame 
#Riverdale 
@CW_Riverdale 
@madchenamick https://t.co/ppPtko8y0V",False,en,0,0,2021-02-21 21:48:36,1363606572786589696,"{'neg': 0.269, 'neu': 0.731, 'pos': 0.0, 'compound': -0.7081}","['life', 'without', 'falice', 'wrong', 'alice', 'story', 'faliceisendgame', 'riverdale']",life without falice wrong alice story faliceisendgame riverdale
Was there ever any one shots written about this scene and falice? know fp would have went wild seeing her in that https://t.co/Ts2LESAPUD,True,en,11,0,2021-02-21 19:39:00,1363573957803335684,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['ever', 'one', 'shots', 'written', 'scene', 'falice', 'know', 'fp', 'would', 'went', 'wild', 'seeing']",ever one shots written scene falice know fp would went wild seeing
"WATCH: Riverdale Time Jump - ""Alice Cooper""! https://t.co/hboGGk3M6r 

@madchenamick #barchie #falice #riverdale https://t.co/GBkhVaG3Le",False,en,1,0,2021-02-21 19:24:38,1363570345433853954,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['watch', 'riverdale', 'time', 'jump', 'alice', 'cooper', 'barchie', 'falice', 'riverdale']",watch riverdale time jump alice cooper barchie falice riverdale
"some of y’all...... no one is going to say you’re any less of a stan for not watching s5 because falice aren’t in it, but making all of alice’s own storylines about fp/falice when skeet is long gone? cut that shit out right now, i’m tired https://t.co/IkuBAiIXa9",False,en,56,13,2021-02-21 17:12:27,1363537077560897536,"{'neg': 0.236, 'neu': 0.764, 'pos': 0.0, 'compound': -0.9186}","['one', 'going', 'say', 'less', 'stan', 'watching', 's5', 'falice', 'making', 'alice', 'storylines', 'fp', 'falice', 'skeet', 'long', 'gone', 'cut', 'shit', 'right', 'tired']",one going say less stan watching s5 falice making alice storylines fp falice skeet long gone cut shit right tired
@CW_Riverdale Falice endgame🥰🥰,False,en,3,0,2021-02-21 17:03:21,1363534790444666890,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['falice', 'endgame']",falice endgame
@samantha_167 @falicehappiness @madchenamick How’d you know..🥺,False,en,2,0,2021-02-21 16:04:03,1363519866926415875,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",['know'],know
@HindRain @falicehappiness Nope I’m crying🥺❤️❤️,False,en,2,0,2021-02-21 15:59:47,1363518793134276614,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['nope', 'crying']",nope crying
"no offens but until S5 coming, completely forgot there’s falice",False,en,0,0,2021-02-21 11:31:30,1363451273928990720,"{'neg': 0.151, 'neu': 0.849, 'pos': 0.0, 'compound': -0.1531}","['offens', 's5', 'coming', 'completely', 'forgot', 'falice']",offens s5 coming completely forgot falice
╱ just knowing that alice so wears this to bed . . . Falice isn’t over. Shhh. https://t.co/EXCKliMBZu,False,en,3,0,2021-02-21 09:39:04,1363422982543147010,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['knowing', 'alice', 'wears', 'bed', 'falice', 'shhh']",knowing alice wears bed falice shhh
Falice https://t.co/WMzuC4AOw5,True,en,0,0,2021-02-21 05:09:10,1363355060424617986,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",['falice'],falice
falice and oq own hand holds no i will not elaborate,False,en,0,0,2021-02-21 05:00:52,1363352970369388548,"{'neg': 0.164, 'neu': 0.597, 'pos': 0.239, 'compound': 0.25}","['falice', 'oq', 'hand', 'holds', 'elaborate']",falice oq hand holds elaborate
@madsboutmadchen choni and falice. my babies 🥺💗,False,en,1,0,2021-02-21 04:34:52,1363346425522900994,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['choni', 'falice', 'babies']",choni falice babies
@falicehappiness I know right like I need them back super much like I miss falice so much and I miss fp so much 💜💜🥺,False,en,1,0,2021-02-21 01:16:35,1363296527431593992,"{'neg': 0.118, 'neu': 0.554, 'pos': 0.328, 'compound': 0.7717}","['know', 'right', 'like', 'need', 'back', 'super', 'much', 'like', 'miss', 'falice', 'much', 'miss', 'fp', 'much']",know right like need back super much like miss falice much miss fp much
@julietsburke bc choni and falice get like one second of screentime every 3 episodes 💀,False,en,0,0,2021-02-21 00:27:30,1363284174120095749,"{'neg': 0.0, 'neu': 0.828, 'pos': 0.172, 'compound': 0.3612}","['bc', 'choni', 'falice', 'get', 'like', 'one', 'second', 'screentime', 'every', '3', 'episodes']",bc choni falice get like one second screentime every 3 episodes
me skipping every scene of riverdale that isn’t choni or falice https://t.co/vGRz2XYAHi,False,en,0,0,2021-02-21 00:17:35,1363281679461322753,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['skipping', 'every', 'scene', 'riverdale', 'choni', 'falice']",skipping every scene riverdale choni falice
@madchenamick Falice foreveeeer😍🥺🥺🐍,False,en,0,0,2021-02-20 21:23:15,1363237805422477313,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['falice', 'foreveeeer']",falice foreveeeer
@CW_Riverdale Release the Falice deleted scenes thanks,False,en,4,1,2021-02-20 21:19:32,1363236870172344320,"{'neg': 0.0, 'neu': 0.674, 'pos': 0.326, 'compound': 0.4404}","['release', 'falice', 'deleted', 'scenes', 'thanks']",release falice deleted scenes thanks
"@CW_Riverdale Falice,Barchie and Choni endgame",False,en,3,0,2021-02-20 21:19:18,1363236813721190405,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['falice', 'barchie', 'choni', 'endgame']",falice barchie choni endgame
@makimalesbian i just love that bughead and falice are all dating at the same time. its so incesty,False,en,0,0,2021-02-20 18:58:54,1363201479427858433,"{'neg': 0.0, 'neu': 0.792, 'pos': 0.208, 'compound': 0.6369}","['love', 'bughead', 'falice', 'dating', 'time', 'incesty']",love bughead falice dating time incesty
RT @oocfalice: 5x05 as a falice stan be like https://t.co/omD0GtueiP,False,en,0,12,2021-02-20 18:24:05,1363192718868901889,"{'neg': 0.0, 'neu': 0.762, 'pos': 0.238, 'compound': 0.3612}","['5x05', 'falice', 'stan', 'like']",5x05 falice stan like
Thinking about Falice’s bedroom 🥰 https://t.co/MpzFmKP8Rw,True,en,12,0,2021-02-20 17:47:02,1363183394167881730,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['thinking', 'falice', 'bedroom']",thinking falice bedroom
"@CW_Riverdale Falice,Choni and Barchie endgame💕",False,en,5,0,2021-02-20 17:20:20,1363176674548973573,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['falice', 'choni', 'barchie', 'endgame']",falice choni barchie endgame
@medicaldoctxr I love seeing all your daily Falice tweets and your theories and plus u are very sweet and funny♡,False,en,2,0,2021-02-20 17:19:10,1363176382474444805,"{'neg': 0.0, 'neu': 0.681, 'pos': 0.319, 'compound': 0.8173}","['love', 'seeing', 'daily', 'falice', 'tweets', 'theories', 'plus', 'u', 'sweet', 'funny']",love seeing daily falice tweets theories plus u sweet funny
i miss fp and aliceeee ^_^ well i’m not watching riverdale anymore tho but falice was the one that made me stay until i got bored of rvd so i stopped watching at the beginning of s4,False,en,0,0,2021-02-20 16:49:05,1363168809687818247,"{'neg': 0.186, 'neu': 0.774, 'pos': 0.04, 'compound': -0.6845}","['miss', 'fp', 'aliceeee', 'well', 'watching', 'riverdale', 'anymore', 'tho', 'falice', 'one', 'made', 'stay', 'got', 'bored', 'rvd', 'stopped', 'watching', 'beginning', 's4']",miss fp aliceeee well watching riverdale anymore tho falice one made stay got bored rvd stopped watching beginning s4
If I drop my falice fc later would y'all vibe?,False,en,0,0,2021-02-20 16:25:43,1363162931429601284,"{'neg': 0.208, 'neu': 0.792, 'pos': 0.0, 'compound': -0.2732}","['drop', 'falice', 'fc', 'later', 'would', 'vibe']",drop falice fc later would vibe
@_monalisavito Not to the same level I stan Falice but damn they got me... they really got me lol,False,en,1,0,2021-02-20 15:38:13,1363150974978822147,"{'neg': 0.15, 'neu': 0.677, 'pos': 0.173, 'compound': 0.1395}","['monalisavito', 'level', 'stan', 'falice', 'damn', 'got', 'really', 'got', 'lol']",monalisavito level stan falice damn got really got lol
@harpersblossom She is the best! She made me a Falice Shirt 😍,False,en,0,0,2021-02-20 14:16:19,1363130364768755714,"{'neg': 0.0, 'neu': 0.667, 'pos': 0.333, 'compound': 0.6696}","['best', 'made', 'falice', 'shirt']",best made falice shirt
Not me about to read some falice fics because I have nothing else to do,False,en,3,0,2021-02-20 12:56:40,1363110320538017798,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['read', 'falice', 'fics', 'nothing', 'else']",read falice fics nothing else
Does anybody know what the name of the one shot book on Wattpad about Falice with a chapter named hail to the king is? I can’t find it anywhere 😁,False,en,0,0,2021-02-20 11:32:32,1363089148714844160,"{'neg': 0.0, 'neu': 0.952, 'pos': 0.048, 'compound': 0.0772}","['anybody', 'know', 'name', 'one', 'shot', 'book', 'wattpad', 'falice', 'chapter', 'named', 'hail', 'king', 'find', 'anywhere']",anybody know name one shot book wattpad falice chapter named hail king find anywhere
@joslexie They aren’t step siblings. Falice never got married,False,en,0,0,2021-02-20 09:47:54,1363062816807280640,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['step', 'siblings', 'falice', 'never', 'got', 'married']",step siblings falice never got married
But my #Falice heart is 😢. I miss them 💔,False,en,0,0,2021-02-20 09:23:42,1363056725528633351,"{'neg': 0.186, 'neu': 0.814, 'pos': 0.0, 'compound': -0.1531}","['falice', 'heart', 'miss']",falice heart miss
Never seen the show but Falice 4eva 😞✌🏻🐍 https://t.co/0ZQI8j59BP,True,en,2,0,2021-02-20 08:47:50,1363047698077802496,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['never', 'seen', 'show', 'falice', '4eva']",never seen show falice 4eva
when varchies finally understand that falice will always have each other whilist archie is fucking someone else after cheating on veronica https://t.co/fgzT8Lzucs,False,en,2,0,2021-02-20 08:03:12,1363036465698119680,"{'neg': 0.146, 'neu': 0.854, 'pos': 0.0, 'compound': -0.5574}","['varchies', 'finally', 'understand', 'falice', 'always', 'whilist', 'archie', 'fucking', 'someone', 'else', 'cheating', 'veronica']",varchies finally understand falice always whilist archie fucking someone else cheating veronica
RT @vanesahaley0: imagining what a scene with Falice in the shower would have been like https://t.co/JZBXYN4qHp,False,en,0,3,2021-02-20 07:08:50,1363022787057770497,"{'neg': 0.0, 'neu': 0.848, 'pos': 0.152, 'compound': 0.3612}","['imagining', 'scene', 'falice', 'shower', 'would', 'like']",imagining scene falice shower would like
"The daughter of the queen of serpents @madchenamick 

#Riverdale #Falice #Serpents https://t.co/WANfBXOMNP",False,en,1,0,2021-02-20 04:23:34,1362981193650700290,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['daughter', 'queen', 'serpents', 'riverdale', 'falice', 'serpents']",daughter queen serpents riverdale falice serpents
Ik skeet probably wouldn’t even care anyways if they gave us a crumb like 😭✋🏻 that man loves Falice,False,en,8,0,2021-02-20 04:03:18,1362976092949270532,"{'neg': 0.0, 'neu': 0.615, 'pos': 0.385, 'compound': 0.8555}","['ik', 'skeet', 'probably', 'even', 'care', 'anyways', 'gave', 'us', 'crumb', 'like', 'man', 'loves', 'falice']",ik skeet probably even care anyways gave us crumb like man loves falice
@madchenamick @MINATOBIAS_ To cute😂😂😂❤️,False,en,0,0,2021-02-20 03:11:15,1362962997279342599,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",['cute'],cute
@madchenamick any hints on falice you can give?? the house looks exactly the same 😏,False,en,4,0,2021-02-20 02:33:59,1362953617469284353,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['hints', 'falice', 'give', 'house', 'looks', 'exactly']",hints falice give house looks exactly
@madchenamick Season 1 Alice making a return...😩,False,en,2,0,2021-02-20 02:32:18,1362953193223720966,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['season', '1', 'alice', 'making', 'return']",season 1 alice making return
@madchenamick We Stan her!😍,False,en,2,0,2021-02-20 02:31:52,1362953085635747844,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",['stan'],stan
"""My daughter is completely fine""
Ma'am, your daughter mourns Kurt Cobain who died almost 20 years before he was born, shippea Larry, is Directioner and shippea Falice.",False,en,0,0,2021-02-20 02:11:00,1362947834698424321,"{'neg': 0.212, 'neu': 0.725, 'pos': 0.063, 'compound': -0.7102}","['daughter', 'completely', 'fine', 'daughter', 'mourns', 'kurt', 'cobain', 'died', 'almost', '20', 'years', 'born', 'shippea', 'larry', 'directioner', 'shippea', 'falice']",daughter completely fine daughter mourns kurt cobain died almost 20 years born shippea larry directioner shippea falice
I need a scene from Falice in season 2 or 3 with Scorpion's Still Loving You in the background,False,en,1,0,2021-02-20 02:09:32,1362947463112503296,"{'neg': 0.0, 'neu': 0.782, 'pos': 0.218, 'compound': 0.5994}","['need', 'scene', 'falice', 'season', '2', '3', 'scorpion', 'still', 'loving', 'background']",need scene falice season 2 3 scorpion still loving background
"I remember that the first time I wrote a one shot it was bc I couldn’t get an idea out of my head, I never thought that people will actually read it or like it, and now I’m on the top 10 of #Falice stories? Among so many talented people? It honestly feels like an honor...🥺🙏🏻❤️ https://t.co/cDN5hKaNB6",False,en,18,0,2021-02-20 01:32:18,1362938092366139395,"{'neg': 0.0, 'neu': 0.774, 'pos': 0.226, 'compound': 0.9142}","['remember', 'first', 'time', 'wrote', 'one', 'shot', 'bc', 'get', 'idea', 'head', 'never', 'thought', 'people', 'actually', 'read', 'like', 'top', '10', 'falice', 'stories', 'among', 'many', 'talented', 'people', 'honestly', 'feels', 'like', 'honor']",remember first time wrote one shot bc get idea head never thought people actually read like top 10 falice stories among many talented people honestly feels like honor
"@itsbarchiebxtch that scene of them walking, they are sharing many scenes, archie will help her with something, there is a great possibility that they will serve exes to lovers, but it is my opinion, falice also doesn't bother me and I don't even know why fans are so bothered by varchie",False,en,0,0,2021-02-20 01:02:20,1362930551087394816,"{'neg': 0.069, 'neu': 0.741, 'pos': 0.19, 'compound': 0.6208}","['scene', 'walking', 'sharing', 'many', 'scenes', 'archie', 'help', 'something', 'great', 'possibility', 'serve', 'exes', 'lovers', 'opinion', 'falice', 'also', 'bother', 'even', 'know', 'fans', 'bothered', 'varchie']",scene walking sharing many scenes archie help something great possibility serve exes lovers opinion falice also bother even know fans bothered varchie
"@ifsvarchie i don’t think they will get back together now bc of whats happened with barchie, i don’t think she could trust them together after they already cheated twice, + her marriage is a big obstacle, that’s just my opinion but falice really doesn’t bother me either way",False,en,1,0,2021-02-20 00:57:50,1362929421938753536,"{'neg': 0.15, 'neu': 0.807, 'pos': 0.043, 'compound': -0.6448}","['think', 'get', 'back', 'together', 'bc', 'whats', 'happened', 'barchie', 'think', 'could', 'trust', 'together', 'already', 'cheated', 'twice', 'marriage', 'big', 'obstacle', 'opinion', 'falice', 'really', 'bother', 'either', 'way']",think get back together bc whats happened barchie think could trust together already cheated twice marriage big obstacle opinion falice really bother either way
"@itsbarchiebxtch but varchie still has scenes, and with a great chance of coming back, falice could never",False,en,0,0,2021-02-20 00:54:30,1362928581106675716,"{'neg': 0.0, 'neu': 0.632, 'pos': 0.368, 'compound': 0.8462}","['varchie', 'still', 'scenes', 'great', 'chance', 'coming', 'back', 'falice', 'could', 'never']",varchie still scenes great chance coming back falice could never
@delicatefalice Imagine if we actually got a falice spinoff tho https://t.co/VJG6NxPqZ9,False,en,1,0,2021-02-20 00:53:22,1362928294463741953,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['imagine', 'actually', 'got', 'falice', 'spinoff', 'tho']",imagine actually got falice spinoff tho
"@faliceohmy a Falice Stan, a Mädchen Stan and Skeet Stan...it’s always good to see you on the tl! 🥰🥰🥰❤️❤️❤️",False,en,1,0,2021-02-20 00:37:42,1362924354992889860,"{'neg': 0.0, 'neu': 0.834, 'pos': 0.166, 'compound': 0.4926}","['falice', 'stan', 'dchen', 'stan', 'skeet', 'stan', 'always', 'good', 'see', 'tl']",falice stan dchen stan skeet stan always good see tl
@medicaldoctxr wgere i get my dayly laugh you were truly the sweetest thing also get my daily falice content,False,en,2,0,2021-02-20 00:25:16,1362921225417330692,"{'neg': 0.0, 'neu': 0.711, 'pos': 0.289, 'compound': 0.7579}","['wgere', 'get', 'dayly', 'laugh', 'truly', 'sweetest', 'thing', 'also', 'get', 'daily', 'falice', 'content']",wgere get dayly laugh truly sweetest thing also get daily falice content
@dioramick Not their hatred for Falice coming out again https://t.co/RusqElFPza,False,en,1,0,2021-02-19 23:56:01,1362913862278807552,"{'neg': 0.0, 'neu': 0.728, 'pos': 0.272, 'compound': 0.5216}","['hatred', 'falice', 'coming']",hatred falice coming
choni and falice are the two best ships on riverdale there i said it,False,en,3,0,2021-02-19 23:54:42,1362913531251802114,"{'neg': 0.0, 'neu': 0.741, 'pos': 0.259, 'compound': 0.6369}","['choni', 'falice', 'two', 'best', 'ships', 'riverdale', 'said']",choni falice two best ships riverdale said
@azalben do we get anything about Falice next week??,False,en,0,0,2021-02-19 23:29:49,1362907270233919488,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['get', 'anything', 'falice', 'next', 'week']",get anything falice next week
@madchenamick You two are to much😂😂❤️❤️,False,en,0,0,2021-02-19 23:28:55,1362907045192630275,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['two', 'much']",two much
@Deckerstar_6666 Im Falice shipper 🏃🏻‍♀️,False,en,12,0,2021-02-19 23:02:39,1362900433149263878,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['im', 'falice', 'shipper']",im falice shipper
@mad_ami19 The other ships wouldn’t be able to out-stand it....😶 so they decided we should suffer for being the best ship with the best chemistry.🤷🏽‍♀️it would definitely out do the shower scene .,False,en,0,0,2021-02-19 22:55:13,1362898561134960640,"{'neg': 0.082, 'neu': 0.657, 'pos': 0.261, 'compound': 0.8225}","['ships', 'able', 'stand', 'decided', 'suffer', 'best', 'ship', 'best', 'chemistry', 'would', 'definitely', 'shower', 'scene']",ships able stand decided suffer best ship best chemistry would definitely shower scene
"@Miapaula19 @CWRiverdaleNew Truth be told, they ruined #Bughead . In my opinion. I really shipped them hard early on but then #Falice happened and we found out they shared a brother and then they all moved in together as a family and it just got so weird. I see them as sort of step siblings by proxy.",False,en,2,0,2021-02-19 21:45:02,1362880901273772038,"{'neg': 0.108, 'neu': 0.81, 'pos': 0.082, 'compound': -0.1265}","['truth', 'told', 'ruined', 'bughead', 'opinion', 'really', 'shipped', 'hard', 'early', 'falice', 'happened', 'found', 'shared', 'brother', 'moved', 'together', 'family', 'got', 'weird', 'see', 'sort', 'step', 'siblings', 'proxy']",truth told ruined bughead opinion really shipped hard early falice happened found shared brother moved together family got weird see sort step siblings proxy
@dioramick right? and then talking about falice as if they don’t look a billion times better than varchies story 😭,False,en,9,0,2021-02-19 20:13:27,1362857853522825219,"{'neg': 0.0, 'neu': 0.854, 'pos': 0.146, 'compound': 0.4404}","['right', 'talking', 'falice', 'look', 'billion', 'times', 'better', 'varchies', 'story']",right talking falice look billion times better varchies story
"i loved loved loved this chapter so much!!! it was so beautiful 😍 the ending was amazing!! i cannot wait to read more!!! this is becoming one of my favorite falice stories, thank you for writing it!! @softfalice 😘 https://t.co/8ZnFwoIF8j",True,en,2,0,2021-02-19 20:08:00,1362856480752467969,"{'neg': 0.0, 'neu': 0.516, 'pos': 0.484, 'compound': 0.982}","['loved', 'loved', 'loved', 'chapter', 'much', 'beautiful', 'ending', 'amazing', 'cannot', 'wait', 'read', 'becoming', 'one', 'favorite', 'falice', 'stories', 'thank', 'writing']",loved loved loved chapter much beautiful ending amazing cannot wait read becoming one favorite falice stories thank writing
Has anyone written any falice shower fics?? I need something to help me get over the fact that we could’ve had a sexi scene but the writers hate us:) https://t.co/wBBQqc3h06,True,en,3,0,2021-02-19 19:49:31,1362851830124994562,"{'neg': 0.163, 'neu': 0.782, 'pos': 0.056, 'compound': -0.6767}","['anyone', 'written', 'falice', 'shower', 'fics', 'need', 'something', 'help', 'get', 'fact', 'could', 'sexi', 'scene', 'writers', 'hate', 'us']",anyone written falice shower fics need something help get fact could sexi scene writers hate us
@AVane_g girl you’re so funny!!! I love your reactions videos! The way you freak out over Falice is a mood! I’m glad that we are talking more lately! 🥰❤️,False,en,2,0,2021-02-19 19:33:29,1362847795561058305,"{'neg': 0.076, 'neu': 0.601, 'pos': 0.324, 'compound': 0.8882}","['girl', 'funny', 'love', 'reactions', 'videos', 'way', 'freak', 'falice', 'mood', 'glad', 'talking', 'lately']",girl funny love reactions videos way freak falice mood glad talking lately
imagining what a scene with Falice in the shower would have been like https://t.co/JZBXYN4qHp,False,en,15,3,2021-02-19 19:28:26,1362846522723991554,"{'neg': 0.0, 'neu': 0.828, 'pos': 0.172, 'compound': 0.3612}","['imagining', 'scene', 'falice', 'shower', 'would', 'like']",imagining scene falice shower would like
how do you feel knowing that we could have potentially already seen falice’s last scene ever — i mean i really doubt that sk**t’s career is not going to completely flop and he won’t be back with his tail between his legs in the ne… https://t.co/xzNdqrt6aR,False,en,2,0,2021-02-19 19:09:59,1362841881743417345,"{'neg': 0.118, 'neu': 0.882, 'pos': 0.0, 'compound': -0.669}","['feel', 'knowing', 'could', 'potentially', 'already', 'seen', 'falice', 'last', 'scene', 'ever', 'mean', 'really', 'doubt', 'sk', 'career', 'going', 'completely', 'flop', 'back', 'tail', 'legs', 'ne']",feel knowing could potentially already seen falice last scene ever mean really doubt sk career going completely flop back tail legs ne
@dioramick how’s falice doing?,False,en,24,0,2021-02-19 18:39:26,1362834192984383490,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",['falice'],falice
"RT @barchie_stan: rt if you wanna be mutuals👉🏻👈🏻👀 and stan any of these ships:
barchie
delena
klaroline
choni
bellarke
jiara
tony stark (ha…",False,en,0,6,2021-02-19 18:10:13,1362826841141121025,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['wanna', 'mutuals', 'stan', 'ships', 'barchie', 'delena', 'klaroline', 'choni', 'bellarke', 'jiara', 'tony', 'stark', 'ha']",wanna mutuals stan ships barchie delena klaroline choni bellarke jiara tony stark ha
@barchiesdreams Honestly id replace veggie with falice,False,en,0,0,2021-02-19 15:57:27,1362793426861887493,"{'neg': 0.0, 'neu': 0.667, 'pos': 0.333, 'compound': 0.4588}","['honestly', 'id', 'replace', 'veggie', 'falice']",honestly id replace veggie falice
"@PRiveerdale Bughead and choni

And young falice 😞",False,en,2,0,2021-02-19 15:57:06,1362793340668887043,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['bughead', 'choni', 'young', 'falice']",bughead choni young falice
Haven’t seen the falice scene in far to long plz someone post it,False,en,7,0,2021-02-19 15:51:12,1362791856967401478,"{'neg': 0.0, 'neu': 0.902, 'pos': 0.098, 'compound': 0.0772}","['seen', 'falice', 'scene', 'far', 'long', 'plz', 'someone', 'post']",seen falice scene far long plz someone post
