tweets,quote_status,language,favorite_count,retweet_count,time,id
"RT @SuperheroTVcom: VOTE: Riverdale Time Jump! 
RETWEET: Archie &amp; Betty 
LIKE: Archie &amp; Veronica 

#barchie #riverdale #varchie https://t.c…",False,en,0,556,2021-02-27 04:39:18,1365521868258697223
"RT @TheWyrmQueen: Toni Topaz 

-Riverdale rp
-Literate/Descriptive
-Mature themes
-Post time jump
-Ship with Chemistry 
-21+

#riverdalerp…",False,en,0,35,2021-02-27 04:30:32,1365519661350191104
"RT @BusinessOfLodge: Veronica Lodge 

literate/descriptive. canon portrayal of veronica lodge. pre and time jump. seeking mains &amp; storyline…",False,en,0,8,2021-02-27 04:23:01,1365517770352435200
will I understand Riverdale new season if I only watched season 1 👀 ( I just like the time jump idea),False,en,4,0,2021-02-27 03:07:59,1365498890372456449
"@Twirl4meK @slowburnsftw ""Seven years later..."" Lol. A teen drama or a regular show would get past it... let alone Riverdale doing a time jump, they really thought this would be fully unsolvable 7 years later?",False,en,0,0,2021-02-27 02:22:22,1365487408897265666
(1/2) I wish time jump betty was a bad girl like young Alice.After being kidnapped she wouldn't wanna show other people her weekness than she'd hide behind sass and insulting other people just the avoid the truth.#Riverdale https://t.co/TGYOHJpKOL,False,en,1,0,2021-02-27 02:09:21,1365484132621570058
"RT @VARCHIEWHORE: riverdale                           the notebook

their relationship is kinda similar we‘ll see how Veronica and Hermione…",False,en,0,2,2021-02-27 01:51:30,1365479641058836483
"The 7 year time jump on #Riverdale allows the show to be what it always wanted to be. It was always kind of absurd how often the teens were acting like adults before: solving crimes, running businesses, etc. Now they ARE adults and it makes a little more sense. Just a little. 🤏",False,en,1,0,2021-02-27 01:22:54,1365472442702061572
Post time jump Riverdale has been my fav! They are doing what they should have since season 2!!!!#Riverdale #RiverdaleSeason5 #Kangs #Choni https://t.co/pKSyQ9ePoP,True,en,4,0,2021-02-27 00:53:32,1365465054125039618
RT @BugheadUpdates: Time jump Jughead 👀 #Riverdale https://t.co/VTT1zer5Dp,False,en,0,33,2021-02-26 23:41:49,1365447004848013316
"Veronica Lodge 

literate/descriptive. canon portrayal of veronica lodge. pre and time jump. seeking mains &amp; storylines. ships w/ chem. riverdale fandom. rt’s appreciated. https://t.co/LYm43d70Up",False,en,8,8,2021-02-26 22:13:36,1365424806573731840
@micmezle I don't watch but I saw this article a few days ago lol (maybe due to the cast's real ages) https://t.co/B8oaWaBV1p,False,en,0,0,2021-02-26 22:12:13,1365424455065853955
RT @bettscoops: time jump betty is so &lt;3 https://t.co/FiDzYeaWQn,False,en,0,28,2021-02-26 20:57:22,1365405620313092096
"RT @lexcanroar: my sister is trying to explain time jump Riverdale to me and just said, and I quote, ""do you remember the Ghoulies? they we…",False,en,0,5,2021-02-26 19:10:45,1365378790084538370
"RT @SerpentQueenTT: Toni Topaz 

-Riverdale rp
-Literate/Descriptive
-Mature themes
-Post time jump
-Ship with Chemistry 
-21+

#riverdaler…",False,en,0,35,2021-02-26 19:03:41,1365377011007574020
"Toni Topaz 

-Riverdale rp
-Literate/Descriptive
-Mature themes
-Post time jump
-Ship with Chemistry 
-21+

#riverdalerp 

↻/♡ 
- https://t.co/jvmO0amZNJ",False,en,43,35,2021-02-26 18:42:35,1365371699148038147
can someone explain the riverdale time jump if theyre in 2021 after the time jump when the hell did they graduate,False,en,0,0,2021-02-26 18:23:10,1365366812725157893
"RT @OfSunshineFlowr: ○○○○ Isabelle Elisa ○○○○

○ Riverdale OC
  ○ Daughter Of Alice &amp; FP
○ 70's Enthusiast
  ○ Model Turned FBI Agent
○ Pre…",False,en,0,10,2021-02-26 18:21:14,1365366327431561216
RT @SurvivedShows: Roberto Aguirre-Sacasa teases the upcoming developments for Toni and Cheryl after the time jump! #Riverdale #RiverdaleSe…,False,en,0,1,2021-02-26 18:13:06,1365364278992199686
"RT @enigmaticjuliet: Agent Elizabeth Cooper — 

↳ literate &amp; descriptive portrayal of elizabeth”Betty” cooper. time jump based. 18+. mature…",False,en,0,36,2021-02-26 17:52:40,1365359137824116742
"WATCH: Riverdale Time Jump - ""Hiram Lodge""! https://t.co/uFrCWMm1vh 

@MarkConsuelos #riverdale #varchie https://t.co/6Mc0EmukmG",False,en,1,0,2021-02-26 17:47:14,1365357773198946304
"RT @venereumadlicio: ˏˋ     𝑯𝑨𝑽𝑬 𝑻𝑯𝑬 𝑳𝑨𝑴𝑩𝑺           𝑺𝑻𝑶𝑷𝑷𝑬𝑫 𝑺𝑪𝑹𝑬𝑨𝑴𝑰𝑵𝑮?   ࿐ 

                      ༄

au portrayal of riverdale’s elizabet…",False,en,0,39,2021-02-26 17:42:50,1365356662911995906
"I'd given up on Riverdale but just tried it again there in case it got better after the time-jump.

Nope. It's just so, so stupid. How do the actors not die of embarrassment.",False,en,0,0,2021-02-26 17:39:25,1365355805323780114
"I cannot believe how mature Riverdale got after this time jump. For the love of God, I pray these writers don't screw it up",False,en,0,0,2021-02-26 17:35:26,1365354800670507009
"@a_strandale @ArchieComics @camilamendes We haven't even got a CAOS crossover and that actually shares an universe with Riverdale

Also like...they can't insert Riverdale into the 80s anymore
(Actually no they can since somehow it's still 2021 after the time jump, so the timeline doesn't matter)",False,en,4,0,2021-02-26 17:08:45,1365348087527600130
"Cheryl Blossom has been pretty quiet in the post-time-jump #Riverdale era. This week, we got our first glimpse into what she's been up to. | via @TheMollyTurner
https://t.co/89ecmnJKau",False,en,3,0,2021-02-26 16:21:00,1365336069034676227
"RT @madchenamick: In honor of tonight’s seven-year time jump episode, here is last weeks BTS as jellybean, FP and the serpents ride off int…",False,en,0,159,2021-02-26 14:53:52,1365314142337454084
@Ls2393710611 @CW_Riverdale Um you calling me a freak is childish and I was just saying there was a 7 year time jump and there grownups they no better then u atleast so like I said get over it and stop acting childish,False,en,0,0,2021-02-26 14:14:55,1365304339569520651
"RT @tvpromosdb: Riverdale Season 5 ""Hiram's Time Jump"" Featurette (HD) https://t.co/raXWgomIxR",False,en,0,3,2021-02-26 13:56:56,1365299815198953473
"The core four of Riverdale were born in 2001, they graduated from highschool in 2019 / 2020, then there is the time jump that’s seven years into the future, and is of course set in 2021, when they are twenty five, of course, considering they were born in 2001.",False,en,2,0,2021-02-26 11:53:47,1365268823549636609
@BrianEPaterson Yes Season 1 and now the Time jump!! 🤩🤩 #Riverdale,False,en,1,0,2021-02-26 10:21:27,1365245584496615426
"@a_wculver Yesmm, I think the time jump is bringing more Riverdale fans back. And I'm finding this incredible, but as you said they are just like friends with benefits, but I meant it would be interesting they have a conversation about your feelings. I would find it interesting",False,en,1,0,2021-02-26 10:12:43,1365243389189488641
Roberto Aguirre-Sacasa teases the upcoming developments for Toni and Cheryl after the time jump! #Riverdale #RiverdaleSeason5 #Choni #news https://t.co/259oAtcHPZ,False,en,1,1,2021-02-26 10:00:59,1365240435418034176
@MayFor3ver There is bad writing like with Riverdale (although the time jump made it SOOOOOOO MUCH BETTER) and then there's this,False,en,0,0,2021-02-26 07:35:04,1365203714341031936
Riverdale really stepped it up for this time jump. It’s a whole different show.,False,en,0,0,2021-02-26 07:19:08,1365199702912811008
I hope we're going to see more of Cheryl's story. The first three episodes after the time jump have been great! #Riverdale @madelainepetsch,False,en,0,0,2021-02-26 06:55:06,1365193658270502918
Okay riverdale time jump let’s try and be “normal” shall we?,False,en,0,0,2021-02-26 06:34:36,1365188498752303107
"I need to discuss the post- time jump #Riverdale situation. @djrogge, where you at?",False,en,0,0,2021-02-26 06:11:06,1365182584259547138
Idk how I feel about the 7 year time jump on Riverdale,False,en,0,0,2021-02-26 05:38:04,1365174270976872455
i actually think time jump riverdale is very good i hope it lasts,False,en,4,0,2021-02-26 05:15:53,1365168685975965700
"RT @digitaljami: Previous seasons of #Riverdale: most of these actors look too old to pass as teenagers.
Post time jump: All of these actor…",False,en,0,1,2021-02-26 04:44:32,1365160797341708289
RT @beautifullyles: talk shit on riverdale all you want but they’re doing really good with adult choni after the 7 year time jump madelaine…,False,en,0,8,2021-02-26 04:38:18,1365159230714634247
"Previous seasons of #Riverdale: most of these actors look too old to pass as teenagers.
Post time jump: All of these actors look like teenagers.",False,en,1,1,2021-02-26 04:32:47,1365157839967191040
"RT @cappuchoni: @CW_Riverdale The time jump really reinvigorated the series. It’s fresh, and I’m actually excited about watching every stor…",False,en,0,5,2021-02-26 03:38:25,1365144158957142016
"Tbh, Riverdale is noticeably better now that they are out of high school. I’m not saying I didn’t enjoy the high school seasons, but the time jump episodes are better plus we have more Betty and Archie scenes.",False,en,1,0,2021-02-26 03:37:54,1365144030649188353
It’s so annoying in the new season of Riverdale after the time jump they have to reiterate what they do for a living over and over... I got it the first time! 😂,False,en,0,0,2021-02-26 02:23:20,1365125262749351936
"RT @bettyfelon: After a seven-year time jump on Riverdale, FBI agent Betty Cooper is working on the Trash Bag Killer case (aka the TBK), st…",False,en,0,2,2021-02-26 02:06:26,1365121012514385925
"After a seven-year time jump on Riverdale, FBI agent Betty Cooper is working on the Trash Bag Killer case (aka the TBK), struggling novelist Jughead is looking for the Mothman, and mayor Hiram Lodge is running the entire town into the ground while enjoying some Doritos. https://t.co/Mo7X1q6Fel",False,en,27,2,2021-02-26 01:56:54,1365118613288534019
"RT @AWKWRDCAIT: So the new episode of @CW_Riverdale is set in 2021. It is supposed to be a 7 year time jump.
But in the last episode they o…",False,en,0,1,2021-02-26 01:48:28,1365116489909473284
Riverdale Season 5 - Hiram's Time Jump --&gt; https://t.co/DSgPBP8Hzm  #Riverdale #Season5,False,en,0,0,2021-02-26 01:21:11,1365109624819564548
"Is anyone talking about the fact that we havent seen Hiram Lodge standing since the time jump? But we also havent explicitly seen him in a wheelchair or something. Like we know he was sick, why are they trying to make this a mysterious thing? #Riverdale",False,en,0,0,2021-02-26 01:14:51,1365108031478898695
@JamesTaylor21 7 year time jump. hiram is ruining riverdale so they all came back to save it. they’re all teaching at the high school now.,False,en,1,0,2021-02-26 01:05:02,1365105559926697985
the riverdale time jump is so weird and so great https://t.co/8pd2xiHw63,False,en,4,0,2021-02-26 00:53:33,1365102667987566597
"RT @anguisregulus: 'Sᴀʀᴅᴏɴɪᴄ ʜᴜᴍᴏʀ ɪs ᴊᴜsᴛ ᴍʏ ᴡᴀʏ ᴏғ ʀᴇʟᴀᴛɪɴɢ ᴛᴏ ᴛʜᴇ ᴡᴏʀʟᴅ. '
   
𝑭𝒐𝒓𝒔𝒚𝒕𝒉𝒆 𝑷𝒆𝒏𝒅𝒍𝒆𝒕𝒐𝒏 𝑱𝒐𝒏𝒆𝒔 𝑰𝑰𝑰
   
    / 𝙅𝙐𝙂𝙃𝙀𝘼𝘿 𝙅𝙊𝙉𝙀𝙎.

-…",False,en,0,39,2021-02-26 00:28:36,1365096389705756673
"I keep hoping this time jump on Riverdale will get better, but....ugh no.",False,en,0,0,2021-02-26 00:11:48,1365092161809772550
"like this and I'll add you to the list. this is for all of my mains (riverdale universe only pls, original characters are fine, as long as it takes place post-time-jump!) 
https://t.co/mEZpdr6IAZ",True,en,2,0,2021-02-26 00:07:57,1365091192724152325
"RT @tabithagifs: 🥺🥺🥺
[Riverdale | Time Jump | Erinn Westbrook] #riverdale @EriVeronica https://t.co/0AALjcm6J1",False,en,0,3,2021-02-25 23:46:47,1365085867929460741
"@amicklove @madchenamick @CW_Riverdale That corpse would've been bones by now, remember there was a 7 year time jump. That happened before graduation and senior year.",False,en,1,0,2021-02-25 22:55:20,1365072917864800256
Ohhh they’re doing a OTH style time jump? Okay. At least they’ll look their age instead of “17” (which was laughable at the best of times) #Riverdale,False,en,0,0,2021-02-25 22:23:26,1365064889719541763
Riverdale | Time Jump | Mark Consuelos | The CW https://t.co/yH3C3H6ERg via @YouTube,False,en,0,0,2021-02-25 22:11:39,1365061926573719555
"Veronica Lodge dueting ""Shallow"" with her new husband whose name is Chad Gekko. this time jump is exactly what Riverdale needed",False,en,6,0,2021-02-25 22:05:04,1365060269169377285
Is it just me or does cole sprouse look like he aged 20 years during the #Riverdale time jump 💀💀,False,en,5,0,2021-02-25 21:57:33,1365058377110466566
i drew #bettycooper before the time jump how did i do ? #Riverdale @lilireinhart @marisolnichols @CW_Riverdale @camilamendes @madchenamick https://t.co/QaLGYWuK5b,False,en,1,0,2021-02-25 21:17:52,1365048389549907973
"my sister is trying to explain time jump Riverdale to me and just said, and I quote, ""do you remember the Ghoulies? they were all on Jingle Jangle?""",False,en,144,5,2021-02-25 21:05:07,1365045184107528202
"@VanessaMorgan i love Time Jump Toni.
Shes should be mayor of Riverdale!!!",False,en,0,0,2021-02-25 21:02:11,1365044443431251976
I am catching up on the time-jump riverdale episodes please pray for me,False,en,2,0,2021-02-25 20:59:26,1365043750779650051
UGH i have finally made it to the 7 year time jump in riverdale... veronica u shouldve married ME not chad,False,en,0,0,2021-02-25 20:47:59,1365040871780069380
I don't know why Riverdale decided to time jump but it was the best decision they ever made,False,en,1,0,2021-02-25 20:35:40,1365037769530241024
"Still getting used to this time jump lol 

#Riverdale",False,en,0,0,2021-02-25 20:26:50,1365035550298828803
"RT @TV_Fanatic_Girl: Why #Riverdale's time jump is exactly what we need right now!

What we know about the new #mystery so far:
https://t.c…",False,en,0,4,2021-02-25 19:54:05,1365027305396064256
Mark Consuelos (@markconsuelos) talks briefly about Hiram Lodge's trek seven years into the future in this behind the scenes look at #Riverdale season five. Watch new episodes Wednesdays on #TheCW https://t.co/kFBErC2UKr https://t.co/04skdTTT4V,False,en,0,0,2021-02-25 19:24:02,1365019744705925121
@JuliDG both atr great.i am really enjoying post time jump on riverdale.barchie finally.toni being treated as main character she is like one of core 5 now and now using vixens to start road to Choni reunion,False,en,1,0,2021-02-25 19:14:17,1365017289637167110
"WATCH: Mark Consuelos talks Riverdale Time Jump! https://t.co/uFrCWMm1vh 

@MarkConsuelos #riverdale #varchie https://t.co/AbLv3Rwwmj",False,en,1,0,2021-02-25 19:14:01,1365017225271345157
archie andrews jughead jones betty elizabeth cooper veronica lodge time jump rvd riverdale recap new episode netflix bughead choni endgame jealous varchie barchie toni topaz cheryl blossom season 5 5x05 ep https://t.co/1dYSMg9jVb,False,en,1,0,2021-02-25 18:26:05,1365005160292880385
@SotoSsntiago Is going from 617 to 618 in ratings a lot? I think the time jump got people interested again... will have to see how long that lasts though as Riverdale always seems to drop as the season goes on usually 🤔,False,en,0,0,2021-02-25 18:19:25,1365003484320444420
"WATCH: Riverdale Time Jump - ""Archie Andrews""! https://t.co/OOjoRvpf17 

#barchie #riverdale #varchie https://t.co/E16ktdG0my",False,en,3,0,2021-02-25 17:49:25,1364995934313213953
"Riverdale Season 5 ""Hiram's Time Jump"" Featurette (HD)
#Riverdale #RiverdaleSeason5

https://t.co/12lUz7E0fn https://t.co/KRHib9y300",False,en,0,0,2021-02-25 17:29:25,1364990900154347524
"Riverdale Season 5 ""Hiram's Time Jump"" Featurette (HD) https://t.co/raXWgomIxR",False,en,0,3,2021-02-25 17:10:32,1364986148670431232
why is riverdale low-key hitting right now? did it really take 4 seasons and a time jump for the writers to be like “okay let’s make a storyline that somewhat adds up”,False,en,0,0,2021-02-25 17:02:55,1364984232381214727
"RT @spencerbarrett: #Riverdale’s first post-time jump episode is a triumph in every way, breathing new life into the series and re-introduc…",False,en,0,77,2021-02-25 16:39:50,1364978421923741696
"Reggie being Hiram’s minion is the weirdest most messed up thing in this time jump like dude are you serious? why would you do that? how to ruin a character, a saga by Riverdale’s writers 😅 #Riverdale",False,en,0,0,2021-02-25 16:04:20,1364969488567963651
RT @kat__writes: I love to see characters invested in each other’s plot lines post time jump. That little catch up between #Barchie? Where…,False,en,0,21,2021-02-25 16:01:08,1364968681420296192
ngl the execution of the riverdale time jump in s5 ???!!! https://t.co/RrxpxOnX64,False,en,0,0,2021-02-25 15:57:32,1364967778076270595
riverdale time jump who? https://t.co/hes8RRrNju,True,en,1,0,2021-02-25 15:25:35,1364959735892619267
I just watched Riverdale after dropping it in season 3 or so. . Is that suppose to make sense? Why does it look like they never grew up after the 5 years time jump?,False,en,2,0,2021-02-25 15:23:27,1364959198673592326
This time jump on #Riverdale has made things ...interesting!,False,en,0,0,2021-02-25 15:21:14,1364958640919216129
"Riverdale having more seasons even after the time jump allows them to genuinely explore relationship dynamics. If this were the final season you could expect Veronica to divorce Chadwick and end up with Archie and Betty and Jughead to find their way back to each other
#Riverdale",False,en,1,0,2021-02-25 15:17:49,1364957783322468365
Sorry but I’m really loving this time jump in Riverdale with Archie and Betty,False,en,0,0,2021-02-25 15:09:14,1364955620215033857
"I need a fanfiction where Beronica are married after the time jump
#Riverdale",False,en,0,0,2021-02-25 14:48:55,1364950510277713926
archie andrews jughead jones betty elizabeth cooper veronica lodge time jump rvd riverdale recap new episode netflix bughead choni endgame jealous varchie barchie toni topaz cheryl blossom season 5 5x05 ep https://t.co/lk92IcjUPc,True,en,2,0,2021-02-25 14:46:31,1364949904490119177
i only watched season 1 of riverdale but I decided to start watching right after the time jump like its a brand ass new tv show for comedic purposes,False,en,3,0,2021-02-25 14:43:39,1364949182642028562
@Ls2393710611 @CW_Riverdale Bruh u sound 10 “Pay back” like bruh the time jump was seven years they have mived in and have grown up get over it,False,en,0,0,2021-02-25 14:39:18,1364948087224078340
I cried a lot on the time jump @CW_Riverdale 👁👁,False,en,0,0,2021-02-25 14:36:14,1364947317795790862
My initial thoughts on the time jump is that it was an interesting choice to not have characters grow at all over that time period. Still hooked on drama. Archie has been to war and can still end up on the verge of tears in 0.5 seconds over a highschool football team #riverdale,False,en,1,0,2021-02-25 14:04:13,1364939260231622656
"@sana_foodie @BarchieUpdates @CW_Riverdale Who said Bughead is dead? And why should they be a couple to investigate together? They can just be friends 

BTW Barchie will be explored, this season and the time jump was for that reason. All fwb start with no feelings, but it’s obvious how it turns out",False,en,3,0,2021-02-25 12:55:18,1364921915694067713
"RT @joelmeadows1: Watch A Featurette On Archie's Time Jump In Riverdale
https://t.co/bnu9uZ9lfV @AlasdairStuart @PaulDBrazill @comiccrushpa…",False,en,0,2,2021-02-25 12:03:59,1364909000786137088
"Why #Riverdale's time jump is exactly what we need right now!

What we know about the new #mystery so far:
https://t.co/bSHAUH3cxp

#RiverdaleCW #BarchieTimeJump https://t.co/bK0ahgudSJ",False,en,13,4,2021-02-25 11:59:53,1364907969020887042
Watch A Featurette On Archie's Time Jump In Riverdale Season Five https://t.co/bnu9uZ9lfV via @joelmeadows1,False,en,0,0,2021-02-25 11:32:15,1364901017142329347
"Watch A Featurette On Archie's Time Jump In Riverdale
https://t.co/bnu9uZ9lfV @AlasdairStuart @PaulDBrazill @comiccrushpaul @JodyWeitzman @CW_Riverdale @RiverdaleWriter #Riverdale #RiverdaleSeason5",False,en,3,2,2021-02-25 11:32:03,1364900964256411651
Watch A Featurette On Archie’s Time Jump In Riverdale Season Five https://t.co/bnu9uZ9lfV,False,en,0,0,2021-02-25 11:29:36,1364900349182685187
"ill be honest, ever since the time jump, Riverdale has been pure fire and im not even taking the piss. I'm not cringing every 30 seconds which is what I have done since season 2/3",False,en,0,0,2021-02-25 11:16:44,1364897111972667393
"I liked the first episodes of S1 Riverdale and I remembered hating Archie, loving Jughead and not even liking Betty. But I loved Jughead so I shipped them. And then he got annoyingly boring. And Idk what happened from there. But this 7-year time jump is giving him back his spunk.",False,en,1,0,2021-02-25 08:46:58,1364859423118798849
"I really hate the fact that Cheryl hasn’t had anything to do since the time jump despite being a great character
#Riverdale",False,en,0,0,2021-02-25 07:48:08,1364844615002714112
The fact that #Riverdale is almost good again brings me so much happiness. This time jump makes it so much better now since they’re playing their actual ages. Season 1/normal vibes again. https://t.co/SpXMrHe99x,False,en,1,0,2021-02-25 07:23:40,1364838458582204420
ngl riverdale lost me after season 2 but everything after the time jump in season 5 IT’S NOT THAT BAD,False,en,1,0,2021-02-25 07:03:55,1364833487883182080
This riverdale time jump is amazing,False,en,0,0,2021-02-25 06:14:37,1364821079621951489
"The way this show has done zero for Cheryl.. 
Except make her a golden goose for everyone else in her life.
Like, the fuck?
Stop.
Useless time jump aside, nobody has given two shits about what has gone on with her, except Toni.

#Riverdale",False,en,0,0,2021-02-25 06:14:16,1364820991998885889
"i really don’t understand how everyone’s so into time jump riverdale, im somehow just not into it",False,en,1,0,2021-02-25 06:09:42,1364819843921362945
Riverdale time jump said vocal coach’s,False,en,0,0,2021-02-25 06:04:48,1364818609810202624
Uhhhhhh there’s a 7 year time jump in riverdale💀💀this gonna be interesting,False,en,1,0,2021-02-25 05:56:54,1364816620749787136
"Is it weird that, with all the intrigue happening on #Riverdale , my main random question from the time jump is: what YEAR is it, technically, now?",False,en,0,0,2021-02-25 05:44:07,1364813407023558658
"talk shit on riverdale all you want but they’re doing really good with adult choni after the 7 year time jump madelaine and vanessa have made them come so far as a couple the parallels, the angst, the exes still in love, the pining, the star crossed lovers trope i’m eating it up",False,en,70,8,2021-02-25 05:42:43,1364813053741707265
I'm not gonna lie — I am enjoying this time jump in Riverdale.,False,en,0,0,2021-02-25 05:40:32,1364812504707203073
I thought with the 7 year time jump #Riverdale would become a more mature show but somehow this show has gotten even stupider. How is this still on tv and why is my DVR still recording it? #TerribleTV #WhatAmIWatching #AwfulShow #TerribleWriters,False,en,0,0,2021-02-25 05:36:01,1364811365903458305
“Still Into You” by Paramore feels like the Choni post time jump anthem and has popped into my head literally every single time they share the screen #Riverdale #choni,False,en,2,0,2021-02-25 05:26:18,1364808919747620870
riverdale is comforting rn bc in the 7 year time jump there’s no talk of covid at all,False,en,5,0,2021-02-25 04:51:39,1364800202910162944
"RT @bestarchiebetty: barchie's aesthetics in the time jump ✨

#Riverdale #Barchie https://t.co/56acwSGCl4",False,en,0,46,2021-02-25 04:30:09,1364794790647386116
"TONIGHT! Riverdale 5.06 - ""Back To School""! 
TRAILER: https://t.co/YU88Vfh1a9 
PHOTOS: https://t.co/MK6MON5jry 
SCENE CLIP: https://t.co/wcUXZUQUow 
ARCHIE TIME JUMP: https://t.co/d7hraFi8j1 

#barchie #jabitha #riverdale #varchie https://t.co/TNFaYVqMPL",False,en,0,0,2021-02-25 03:34:51,1364780873376235520
"ICYMI: #Riverdale stars #KJApa and #VanessaMorgan discuss the impact of the #Season5 #timejump, plus a preview for tonight's #BackToSchool. #TheCW #Archie #Toni #Betty #Cheryl #Veronica #Jughead https://t.co/aPYJ1o9hJ5",False,en,2,0,2021-02-25 03:08:41,1364774288449024000
The only characters that should get back together after the time jump are Cheryl &amp; Toni #Riverdale,False,en,0,0,2021-02-25 02:51:42,1364770016227385350
"#Riverdale has really stepped it up this season with the 5 year time jump, it’s more dramatic, less murder.",False,en,0,0,2021-02-25 02:27:41,1364763972214358017
archie andrews jughead jones betty elizabeth cooper veronica lodge time jump rvd riverdale recap new episode netflix bughead choni endgame jealous varchie barchie toni topaz cheryl blossom season 5 5x05 ep https://t.co/2HuGcl25rd,False,en,2,0,2021-02-25 02:26:31,1364763675702161415
"Okay, I wasn’t sold on #barchie at first, but it is kind of fun! I like the time jump, #Riverdale and it brings some fun fresh air @RT_Riverdale",False,en,3,0,2021-02-25 02:23:06,1364762816482312192
"It feels really different to see this new Riverdale 🤭
I’m really liking this time jump",False,en,2,0,2021-02-25 02:20:27,1364762152196800515
"The time jump-started off good but it seems we're headed back to the same territory we were several episodes ago, the only difference is they're adults, not surprised just slightly annoyed #Riverdale https://t.co/o1aZHb39dt",False,en,0,0,2021-02-25 02:13:52,1364760493349625857
"VOTE: Riverdale Time Jump! 
RETWEET: Archie &amp; Betty 
LIKE: Archie &amp; Veronica 

#barchie #riverdale #varchie https://t.co/bD5QD8dmz6",False,en,657,556,2021-02-25 02:11:51,1364759987449454601
I’m enjoying riverdale season 5 more than 3/4 now they did the time jump it’s just more mature,False,en,0,0,2021-02-25 02:09:25,1364759376200830977
"RT @thewonderladie: This entire thing makes no sense to me. Veronica, Archie, Jughead, and Betty returning after 7 years makes no real sens…",False,en,0,1,2021-02-25 02:04:47,1364758209542692869
"This entire thing makes no sense to me. Veronica, Archie, Jughead, and Betty returning after 7 years makes no real sense. NONE OF IT MAKES SENSE. They could have done so much with the time jump. 😐 #Riverdale",False,en,3,1,2021-02-25 02:03:46,1364757953245511682
RT @ImaniDoffical: Barchie is thriving in this time jump #Riverdale,False,en,0,3,2021-02-25 01:59:34,1364756895978954757
Barchie is thriving in this time jump #Riverdale,False,en,7,3,2021-02-25 01:53:12,1364755294547570701
"I haven’t watched the last season of Riverdale bc lol but im watching the new season out of boredom, &amp; i know there was a time jump but are Betty and Veronica not friends anymore??",False,en,0,0,2021-02-25 01:51:26,1364754850228166668
RT @montyelmyra: I dont know about yall  but I've been loving these time jump episodes #Riverdale,False,en,0,1,2021-02-25 01:45:17,1364753302618005506
I dont know about yall  but I've been loving these time jump episodes #Riverdale,False,en,1,1,2021-02-25 01:44:58,1364753220757839875
RT @KatieMinard: god can I get one (1) scene post time jump where Cheryl isn't sad #Riverdale,False,en,0,2,2021-02-25 01:42:31,1364752603121410056
god can I get one (1) scene post time jump where Cheryl isn't sad #Riverdale,False,en,2,2,2021-02-25 01:39:44,1364751902278352896
Time jump jug is perfect and I 10/10 would die for him #Riverdale,False,en,0,0,2021-02-25 01:31:30,1364749834314534913
no but i started watching riverdale after the time jump bc of toni but i actually don’t ship choni bc cheryl’s character feels so weird after the time jump?? #riverdale,False,en,0,0,2021-02-25 01:29:26,1364749310970134530
I love all of the time jump episodes so far. #Riverdale,False,en,2,0,2021-02-25 01:23:15,1364747756997328896
"Who else is loving Kevin in this time jump? 🙋🏼‍♀️ 
#Riverdale",False,en,3,0,2021-02-25 01:21:39,1364747352486146051
RT @myohmyjauregui: OK BUT THE FIT IS KINDA NICE THOUGH AND IM SO HAPPY SHES FINALLY GETTING TIME JUMP SCREENTIME 😍😍😍 #Riverdale #cherylblo…,False,en,0,1,2021-02-25 01:20:46,1364747129672118274
OK BUT THE FIT IS KINDA NICE THOUGH AND IM SO HAPPY SHES FINALLY GETTING TIME JUMP SCREENTIME 😍😍😍 #Riverdale #cherylblossom https://t.co/UGSnhVqoUu,False,en,9,1,2021-02-25 01:17:08,1364746217721315334
My favorite part of this time jump on @CW_Riverdale is that all of a sudden the 4 of them are qualified to teach out of nowhere. Who needs a 4 year degree? 🤷🏻‍♀️,False,en,1,0,2021-02-25 01:13:17,1364745249315250181
@IRiverdale345 well after the time jump they had all@moved away but archie was in the military and got hurt so he called back to rvd and so he called the gang core four and now they are all back in town being teachers cuz hiram lodge has taken over the land and made riverdale non existent,False,en,0,0,2021-02-25 01:11:19,1364744751027785728
RT @BooksThatThrill: #Riverdale Time Jump Spoilers. Riverdale’s Time Jump Mystery is Exactly What We Need https://t.co/BKdEjX3YxX @TV_Fanat…,False,en,0,2,2021-02-25 01:11:10,1364744716407955462
"I love to see characters invested in each other’s plot lines post time jump. That little catch up between #Barchie? Where was that in S1-4?! 

#Riverdale",False,en,180,21,2021-02-25 01:06:07,1364743442274922497
#Riverdale we didn't want a time jump to have them end up the school lmao,False,en,2,0,2021-02-25 01:05:21,1364743249466810368
Loving the time jump! Can’t say it enough! #Riverdale starts now!,False,en,1,0,2021-02-25 01:01:43,1364742337637863426
"I've been casually watching #Riverdale after abandoning it years ago because the time jump intrigued me and can I just ask, why is there so much singing in the show?",False,en,3,0,2021-02-25 00:42:45,1364737563068665856
#Riverdale Time Jump Spoilers. Riverdale’s Time Jump Mystery is Exactly What We Need https://t.co/BKdEjX3YxX @TV_Fanatic_Girl https://t.co/3ekzfDWGb3,False,en,3,2,2021-02-25 00:40:34,1364737013426003968
i hate Riverdale post graduation. the time jump just aint doing it for me!!!! i feel like the whole dynamic is ruined 😩😩😩,False,en,1,0,2021-02-25 00:35:17,1364735686314659840
