tweets,quote_status,language,favorite_count,retweet_count,time,id,rating
3. All the on and offs in Sprousehart happens almost at the same time as Bughead,False,en,0,0,2021-03-02 09:12:03,1366677674035458050,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
"2. Both broke up because of physical distance. Sprousehart broke up due to the quarantine and lockdown distance. Bughead broke up due to them going off for college, and losing touch.",False,en,1,0,2021-03-02 09:12:03,1366677672340897793,"{'neg': 0.289, 'neu': 0.711, 'pos': 0.0, 'compound': -0.875}"
Bughead &amp; sprousehart similarities ; a thread https://t.co/kbN0EWAZwZ,False,en,0,0,2021-03-02 09:12:02,1366677666900938753,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
"hey there juliet, happy anniversary 🤍 #bughead #riverdale https://t.co/cfoTbLhLdS",False,en,51,6,2021-03-02 09:06:22,1366676244545290240,"{'neg': 0.0, 'neu': 0.654, 'pos': 0.346, 'compound': 0.5719}"
"@Bugheadsbeanie @luzB28244645 @deIenasx Exactly it would be disrespectful to bughead to rush their reunion and get them back together quickly. They need to do it slowly and right. That’s the whole point of a slowburn, I don’t want them together fast.",False,en,4,0,2021-03-02 09:04:07,1366675676221353986,"{'neg': 0.0, 'neu': 0.967, 'pos': 0.033, 'compound': 0.0772}"
Wish I could know why people blocked me. Like some I understand but others...? I’ve never met or seen you like??? This person also has a Tabitha icon so am I blocked bc I hate Bughead or??,False,en,2,0,2021-03-02 09:03:47,1366675591559143424,"{'neg': 0.237, 'neu': 0.604, 'pos': 0.159, 'compound': -0.6553}"
"@luzB28244645 @AliceKate1406 @deIenasx She literally said Bughead's story isn't over. Do you really want them to rush their storyline? I don't think so. It would never be realistic in any scenario. Betty has to gain Jughead's trust again, he's not just gonna get back with her right away. It's gonna take some time.",False,en,3,0,2021-03-02 09:01:47,1366675089979289600,"{'neg': 0.0, 'neu': 0.855, 'pos': 0.145, 'compound': 0.807}"
"RT @archiesrcnnie: ""It is riverdale. bughead is a thing,
""this isn't the end of their stories together"" MUSIC TO MY EARS https://t.co/KfVvy…",False,en,0,5,2021-03-02 09:01:13,1366674948190703622,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
bughead day today? https://t.co/VNVDZ9iKLr,False,en,9,0,2021-03-02 08:59:30,1366674515070246916,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
@luzB28244645 @deIenasx Are you insane no she didn’t say that she said it’s riverdale bughead is a thing not was is and then she said their stories not over. And bughead isn’t off the table so what part of that did you get bughead isn’t happening again honestly learn how to read,False,en,3,0,2021-03-02 08:56:40,1366673800398536704,"{'neg': 0.088, 'neu': 0.859, 'pos': 0.054, 'compound': -0.2263}"
bughead | [daisy - ashnikko] https://t.co/B6M35CvFFb,False,en,1,0,2021-03-02 08:55:06,1366673406448439299,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
So I am a Bughead fan. Riverdale is playing with my emotions,False,en,0,0,2021-03-02 08:54:56,1366673365977755651,"{'neg': 0.0, 'neu': 0.647, 'pos': 0.353, 'compound': 0.5209}"
BUGHEAD DAY❤️❤️ https://t.co/1FZ54hq4Ov,False,en,1,0,2021-03-02 08:54:41,1366673300529815553,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
Goodnight besties #Bughead #bugheadendgame,False,en,3,0,2021-03-02 08:53:45,1366673069348118528,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
