tweets,quote_status,language,favorite_count,retweet_count,time,id,rating
RT @dylsbrien: how is anyone speaking on them if their ship starts with bug and ends with varchie and doesn’t have chemistry like THIS? htt…,False,en,0,5,2021-02-26 23:17:28,1365440876558905347,"{'neg': 0.0, 'neu': 0.906, 'pos': 0.094, 'compound': 0.3612}"
"Varchie rising again after only breaking up 3 episodes ago 🥱. 
But whatever as long as it brings good drama.. I know they want the love triangle https://t.co/FRz7COqUeU",True,en,3,0,2021-02-26 23:05:26,1365437849496031232,"{'neg': 0.0, 'neu': 0.732, 'pos': 0.268, 'compound': 0.8126}"
varchie stan?? em 2021 ??,False,en,0,0,2021-02-26 23:05:22,1365437830504275971,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
"@mxyaaa3 Yeah Varchie (to me) was never good but Bughead turned out to be so boring, like the only thing that kept them together was solving crimes",False,en,1,0,2021-02-26 23:05:18,1365437815836848132,"{'neg': 0.158, 'neu': 0.61, 'pos': 0.232, 'compound': 0.3975}"
I’m completely fine with the Varchie storyline happening a little faster because that means Archie starts focusing on Veronica and Betty realizes (again) that Archie doesn’t want her romantically.,False,en,7,0,2021-02-26 23:04:57,1365437725462192133,"{'neg': 0.0, 'neu': 0.801, 'pos': 0.199, 'compound': 0.6361}"
@barchie2021 Sorry more varchie hash has over 1 million publication https://t.co/saKABFtG8f,False,en,0,0,2021-02-26 23:01:03,1365436745823768581,"{'neg': 0.126, 'neu': 0.874, 'pos': 0.0, 'compound': -0.0772}"
i just miss varchie so much. i need them back https://t.co/asmyPvlynZ,False,en,11,0,2021-02-26 22:59:13,1365436285008162826,"{'neg': 0.167, 'neu': 0.833, 'pos': 0.0, 'compound': -0.1531}"
"RT @xsvarchie: me every night making fake scenarios of varchie that will never happen

 https://t.co/mYrHMPWF4R",False,en,0,1,2021-02-26 22:56:12,1365435524941570058,"{'neg': 0.181, 'neu': 0.819, 'pos': 0.0, 'compound': -0.4767}"
Varchie fans are so delusional #varchie I hope they see this.,False,en,2,0,2021-02-26 22:56:02,1365435485397667844,"{'neg': 0.0, 'neu': 0.74, 'pos': 0.26, 'compound': 0.4877}"
"me every night making fake scenarios of varchie that will never happen

 https://t.co/mYrHMPWF4R",False,en,17,1,2021-02-26 22:55:55,1365435455915888643,"{'neg': 0.205, 'neu': 0.795, 'pos': 0.0, 'compound': -0.4767}"
"""THE QUEEN OF CHAOS STRIKES AGAIN"" 

STRIKE CHERYL STRIKE

VARCHIE NATION SUPPORT YOU",False,en,1,0,2021-02-26 22:53:28,1365434837658595329,"{'neg': 0.462, 'neu': 0.402, 'pos': 0.136, 'compound': -0.6705}"
Queen Cheryl strikes again 🥰 So ready https://t.co/9Ks6kw4wFc,False,en,2,0,2021-02-26 22:52:57,1365434708650303499,"{'neg': 0.243, 'neu': 0.486, 'pos': 0.271, 'compound': 0.0754}"
RT @MimiSayani: @chintandesaiii @classyreinhart Just Wait and watch bugHead and Varchie is end game here,False,en,0,1,2021-02-26 22:46:05,1365432979569270789,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
"RT @deIenasx: 1/ ""During our chat, Chrissy could neither confirm nor deny a bughead or varchie reunion, but she did share that now that the…",False,en,0,1,2021-02-26 22:33:44,1365429871871205377,"{'neg': 0.053, 'neu': 0.84, 'pos': 0.107, 'compound': 0.3435}"
HELLOO?? IF WE GET A VARCHIE SNEAK PEEK https://t.co/O99yYAUE5L,True,en,13,0,2021-02-26 22:30:51,1365429147095494658,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
"@Stephaniess8241 @RiverdaleBrasil @WarnerChannelBR Yeah sure, that’s why Barchie got 4 seasons of development. While Varchie and Bughead were destroyed by the cheating. Bye, enjoy Barchie endgame",False,en,0,0,2021-02-26 22:26:26,1365428035235831808,"{'neg': 0.197, 'neu': 0.58, 'pos': 0.223, 'compound': -0.0258}"
